Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
EXO5	24592.713	24721.703	49301.625	0	0	0	23962.826	56570.61	81885.69	0	0	0	52425.797	10444.022	35085.758	26944.742	77600.64	35095.523	16004.214	26866.438	0	0	0	0
PEAK1	2820967.2	2471907.5	2836602.2	201862.16	240379.34	196681.03	2072212.2	1764807.5	2119205.8	0	0	0	1009381.94	771861.2	951145.3	0	20056.262	0	550736.2	418892.34	287356.25	8069.5654	8731.028	0
CPLANE1	0	0	13666.236	0	0	0	9996.744	0	30031.75	0	0	0	62437.27	38698.984	135182.94	0	0	0	9916.331	0	0	0	0	0
RPF2	15934.782	15537.581	19545.387	6607.2197	5168.361	5441.1436	19359.064	24367.643	57249.566	0	0	0	22428.984	29237.785	29914.053	13906.293	41092.492	14648.1875	7597.8545	5861.834	6320.7764	0	0	0
SYNC	0	0	12783.09	0	0	0	13115.349	12228.631	14814.358	0	0	0	0	44115.254	95389.66	0	0	0	0	0	0	0	0	0
DOCK5	311221.72	22312.79	297854.16	0	0	0	486064.66	376116.75	473092.84	0	0	0	25810.023	82992.516	110450.21	76736.38	0	0	0	8966.689	0	0	0	0
TDRD3	61098.86	31119.22	156268.12	0	0	0	108247.66	45437.055	123756.734	0	0	0	25684.207	60203.273	59505.594	0	0	0	142418.23	173518.47	88077.3	0	0	0
C8orf33	11032.897	11434.912	0	0	0	0	49739.965	32632.066	31834.01	15703.338	23784.746	19623.285	0	0	0	27718.75	36719.367	0	0	0	0	0	0	0
SCAF1	0	0	0	0	0	0	12423.605	13941.02	36750.844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHG2	102368.28	65596	169206	0	0	5694.0093	63564.33	66024.89	82042.95	0	0	0	0	32416.479	110526.016	0	0	0	0	8524.082	0	0	0	0
ZNF703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12444.793	20451.672	0	0	0	0	0	0	0
AUNIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23613.346	8693.871	0	0	0	0	0	0	0
CCSER2	0	0	0	0	0	0	6097.7183	0	12202.584	0	0	0	0	0	16600.047	0	0	0	24185.186	23029.076	10984.515	0	0	0
PHAX	21033.23	19792.88	52702.023	0	0	0	264840.88	193320	214056.77	0	0	0	0	15701.125	25463.793	337346.6	562865.6	370892.25	0	0	0	0	0	0
ACAD9	0	0	0	0	0	0	7944.9365	0	10165.687	0	0	0	0	0	9487.742	0	0	27764.146	0	0	0	0	0	0
NT5DC2	0	0	5779.4824	0	0	0	27419.363	8118.168	14665.705	0	0	0	64000.77	74224.555	104574.22	6275.456	14987.291	0	0	0	0	0	0	0
YY1AP1	0	0	0	0	0	0	14721.744	10418.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAAP1	0	0	0	0	0	0	0	5373.916	12407.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOL11	0	0	0	0	0	0	0	7927.294	93084.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX31	60536.926	0	69815.51	0	0	0	368334.03	331505.6	434938	0	0	10801.224	0	36100.555	38560.547	0	185940.9	78478.89	0	0	0	0	0	0
METTL7A	0	0	22703.416	0	0	0	0	0	0	0	0	0	21511.195	0	0	0	0	0	0	0	0	0	0	0
PAAT	0	0	0	0	0	0	0	0	46824.637	0	0	0	26810.438	30931.578	37425.754	0	0	0	0	0	0	0	0	0
BRD9	0	0	0	0	0	0	73821.47	13067.332	63493.785	0	0	0	0	0	0	30911.484	91539.38	25904.111	0	0	0	0	0	0
MINDY3	0	0	0	10968.549	0	0	0	0	0	8192.991	10154.281	0	0	0	0	0	0	0	0	0	0	0	0	10033.344
ECT2	37910.113	10092.925	27719.176	0	0	0	143408.83	162033.14	131009.086	0	0	0	0	10512.572	12958.542	192053.88	402809.12	123477.65	8726.667	24724.998	0	0	0	0
FAM204A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17000.602	0	18839.121	0	0	0	0	0	0
GORASP2	0	0	0	0	0	0	20191.51	15458.184	51230.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JPT2	1132418.6	889383.9	1342383.8	211710.8	228794.03	194323.98	1227400.8	1176474.4	1318290.8	78996.03	105102.66	103696.21	1087805	1016611.06	1571633.4	569996	787220.25	673551.25	498043.03	509973.3	441417.72	114500.7	122427.81	124768.01
RNF121	217487.33	296686.44	274218.1	38061.426	34560.14	54017.332	581993.8	595962.4	833319	28571.537	17233.113	37374.133	174651.16	229254.12	213937.78	743525.56	1287425.9	428702.97	51801.67	40416	30089.668	12115.945	17554.504	15238.1455
SLC25A22	0	0	0	0	0	0	0	0	0	0	0	0	13260.844	0	0	0	16997.795	0	0	0	0	0	0	0
WDR76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79627.45	0	0	0	0	0	0	0
CNOT10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC40	47632.27	17913.56	84230.82	0	0	0	177249.06	114655.586	164418.86	0	0	7582.905	22274.33	58993.812	108070.43	8379.721	14493.429	6563.167	0	7368.3354	5262.9004	0	0	0
RMI1	0	0	0	0	0	0	77135.84	0	69218.41	0	0	0	0	0	0	43019.17	134824.28	39800.22	0	0	0	0	0	0
EHMT1	767236.7	0	27869.918	0	0	0	602010.75	398431.8	595611.2	0	0	0	0	0	0	271072.56	465557.7	219000.06	11410.989	24540.074	9092.372	0	0	0
SFXN1	0	0	0	0	0	0	27851.832	11104.455	0	0	8316.869	0	0	7929.248	0	0	25409.379	0	0	0	0	0	7957.794	0
VIPAS39	0	0	15128.366	0	0	0	38171.25	14510.619	24503.09	0	0	0	0	15406.446	0	0	0	0	0	0	0	0	0	0
COG4	90406.586	55343.383	223520.03	0	0	0	202393.86	306398	454377.75	0	0	0	458549.4	576216.9	816177.75	13436.65	16449.246	17759.713	16520.598	0	0	0	0	0
USP42	0	0	0	0	0	0	309543.44	309764.44	392327.97	0	0	0	0	0	0	95370.3	102563.47	102940.8	0	0	0	0	0	0
ELP3	7607.2256	1326680.4	0	0	0	0	1625179.4	1707252.4	1890122.8	0	0	4078562	0	0	1673510.1	0	2038110.8	0	1073647.6	0	0	0	0	1777805.8
POLR1B	0	0	13347.618	0	0	0	148385.77	16981.688	19671.09	0	0	0	142790.75	37115.26	29299.773	0	0	0	0	0	0	0	0	0
FN3KRP	93234.75	0	66247.2	82456.83	180766.03	105851.734	125118.266	188898.38	152657.8	172834.06	285428.38	163346.52	61483.367	68606.66	113938.94	24917.73	196110.25	47211.543	50864.89	80038.125	30212.629	176905.6	115820.83	145411.69
CARS2	0	0	0	0	0	0	0	0	0	0	0	0	0	2198.677	0	0	0	0	0	0	0	0	0	0
WDR41	25634.217	20011.639	26720.953	0	0	0	22076.418	40095.355	52041.125	0	0	0	12424.414	25702.18	30964.951	8593.596	14978.469	0	14457.03	0	0	0	0	0
FBRS	0	14139.201	0	0	0	0	25297.754	35137.457	46557.832	0	0	0	0	0	0	23312.02	46256.78	24144.398	0	0	0	0	0	0
PLEKHA5	1001743.2	693450.56	986766.7	1322500.4	1522070.8	1350714.1	1749653.1	1551662.5	1594646.4	0	0	0	913108.2	1296090.6	1534335.2	0	10179.915	0	5031643.5	4866824.5	3973075.8	0	0	4235.385
UPF2	15979.876	10650.671	36531.156	0	0	0	34524.3	51238.953	84963.85	0	0	0	25606.371	41822.305	0	0	0	0	22688.62	0	9809.03	0	0	0
XPO5	0	0	0	0	0	0	5760.3965	6571.3643	9925.997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRPEL1	0	0	0	10748.588	10788.407	0	0	0	0	8024.0254	8249.98	7862.6245	11078.126	0	13069.218	0	0	0	0	0	0	0	0	8392.912
CLSPN	0	0	13819.744	0	0	0	362815.97	198271.7	316760.75	0	0	0	0	10673.534	8768.53	462249.12	775719.4	395604.3	0	0	0	0	0	0
PLEKHA2	295240.03	254874.72	324079.44	16916.033	18677.598	18669.436	365760.84	297995.75	366981.5	0	0	0	283781.2	282938.44	471287.4	120055.42	345592.75	190908.81	126487.26	122567.01	80974.59	0	0	7957.34
CACYBP	272741.16	234854.72	377430.2	0	34475.055	15024.598	220720.33	368725.56	378488.12	5343.584	39792.03	17788.525	205784.23	255924.33	413697.03	218007.84	307839.4	204549.36	61655.54	115888.234	130951.28	0	16658.732	6588.207
RRAGC	0	0	0	0	0	0	0	0	0	0	0	7487.7925	0	0	0	0	0	0	0	0	0	0	0	0
RC3H2	85877.61	34184.516	80342.55	0	0	0	168070.36	236387.23	311672.38	0	0	0	120100.414	162578.34	227299.83	0	0	0	0	0	0	0	0	0
ZFYVE1	168427.94	213746.66	347900.06	34472.95	20942.854	17793.266	379802.03	285530.88	457804.3	0	0	0	306295.28	268874.78	366689.3	0	0	0	93734.84	106135.61	91866.45	0	0	0
IFT122	11516.129	9660.676	22193.209	0	0	0	129656.54	884482.06	975191.5	0	0	0	39349.61	21036.578	60825.64	0	0	0	0	18168.812	0	0	0	0
VEZT	41813.523	38270.164	36809.055	0	0	0	29222.055	10992.067	17205.268	0	0	0	7427.921	10640.663	8956.878	0	0	0	0	0	0	0	0	0
TMEM165	0	0	56066.074	0	0	0	46107.137	69280.61	108441.47	0	0	0	120265.93	125396.03	113456.05	25057.629	93709.664	0	0	0	0	0	0	0
EML4	90949.51	62098.656	204735.42	42802.64	28288.34	0	159602.1	221685.36	248634.17	0	10669.603	8349.58	69345.33	61457.453	54931.4	0	0	0	725724.44	858082.94	808538.6	7462.767	9099.601	9062.134
GLOD4	0	0	0	0	17016.072	0	55053.586	86753.734	102372.1	31241.121	39214.555	50107.703	12536.389	2124.0505	15724.76	0	41023.895	0	11452.14	0	8052.4014	44936.555	43070.293	15680.328
GPBP1L1	26098.344	23517.826	32613.766	0	0	0	37538.297	72858.52	103543.55	0	0	0	37359.484	146915.77	103141.59	0	0	0	0	10519.421	12515.786	0	0	0
CBX8	0	0	0	0	0	0	16367.829	18580.027	112332.125	0	0	0	0	0	0	0	41542.234	0	0	0	0	0	0	0
SENP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6212.504	0	0	0	0	0	0	0	0
CENPJ	0	0	0	0	0	0	0	0	0	0	0	0	3540.964	9521.631	91290.8	0	0	0	0	0	0	0	0	0
MUC5B	0	0	1219782.2	0	0	0	0	39821.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEK6	0	0	14672.828	0	0	0	0	14136.934	0	0	0	0	0	0	26763.535	0	0	0	0	0	0	0	0	0
MCCC2	142862.38	84922.65	162873.34	220435.5	171034.02	141260.62	88783.78	174936.66	125878.8	218263.36	354955.22	206033.77	143285.14	111005.6	115383.516	194654.39	220702.1	126042.305	115836.45	81507.65	80269.55	245591.25	293812.97	247805.72
NCOA5	0	0	0	0	0	0	170280.64	167867.88	166671.62	0	0	0	0	0	0	82707.75	213472.53	96035.16	0	0	0	0	0	0
TANC2	91590.52	25418.504	177864.25	0	4326.107	15884.135	100080.88	120883.125	90431.09	0	0	0	136776.36	97538.805	160666.12	0	0	0	0	8654.391	34925.55	0	0	0
EPG5	0	0	191207.17	0	0	0	152627.73	185789.36	209138.03	0	0	0	173223.38	22374.502	62561.05	0	0	81278.875	0	4627.751	0	0	0	0
MOV10	7934.067	20137.793	24134.414	0	0	0	21114.309	24384.416	30864.89	0	0	0	0	0	30759.023	22816.693	0	0	0	9796.034	0	0	0	0
ZNF532	17335.168	0	14493.703	0	0	0	128352.52	92781.27	0	0	0	0	0	0	0	0	0	0	0	0	8861.295	0	0	0
NCKAP5L	113958.08	76246.17	237462.44	0	0	4841.1543	204086.16	148110.3	271167.2	0	0	0	404954.8	475014.12	680617.75	0	0	0	783746.75	762389.8	580960.25	0	0	0
RAVER2	0	0	0	0	0	0	19786.348	0	0	0	0	0	0	0	0	34150.38	43633.242	16352.768	0	0	0	0	0	0
ZDBF2	0	0	0	0	0	0	12565.074	0	14183.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHD8	49067.09	37671.113	69115.26	0	0	8709.946	1391783.8	1155399.2	1506683.1	0	0	0	57824.367	85836.19	79395.21	864123.8	1444440.5	765909.06	42824.805	0	31635.715	0	6442.172	8116.868
GPN1	17990.338	0	0	0	0	0	0	0	0	0	0	0	62447.062	39384.605	84895.43	0	0	0	0	0	0	0	0	0
XAB2	4572663.5	4355708	4638173	781222.44	861381.2	894189.94	1.36E+07	1.20E+07	1.50E+07	139110.45	154676.5	222202.56	3317744.2	3169206.8	4169767	1.08E+07	1.82E+07	8408341	4152701.2	4197250	3247426.5	1245283.8	1033240.8	1348308.1
PREB	17070.725	0	0	10978.035	0	0	0	20185.43	38186.02	6972.2217	5906.06	0	0	0	0	9675.231	0	9949.152	0	0	5818.588	0	0	0
S100A14	0	0	119190.36	0	0	0	0	49982.594	0	0	0	9023.888	0	0	0	0	0	0	0	0	0	0	20032.127	0
SRA1	6731.241	0	0	0	0	0	8415.709	7834.955	10717.409	0	0	0	0	0	0	0	5037.3257	0	0	0	0	0	0	0
GOPC	644774.7	28579.828	788105.2	0	9222.658	0	35788.715	50992.67	59828.297	0	0	0	71693.36	58590.97	101433.69	0	0	0	13328.591	13817.876	12676.774	0	0	0
CHMP1A	0	0	7832.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM9SF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9211.895	0	0	0	0	0	0	0	0	0
MYO10	248386.78	37324.586	283117.97	0	0	0	147682.78	88481.15	484944	0	0	0	316825.5	176131.75	218802.69	15273.883	28820.531	16832.799	0	44497.266	0	0	0	0
WDR6	12672.592	0	18071.553	0	0	0	19700.453	0	60249.883	0	0	0	28717.031	37531.375	78741.43	14369.974	16263.887	0	0	0	0	0	0	0
TUFT1	105740.79	0	98988.91	0	0	0	192216.94	158208.84	212573.78	0	0	0	95941.555	62716.176	185719.83	0	4184.7153	0	0	0	0	0	0	0
BPIFA1	0	0	1062637.9	0	0	0	26331.992	32711.895	41696.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARFGAP3	70952.59	43727.78	115263.266	0	0	0	160001.44	121676.195	136246.03	0	0	0	46571.957	121627	147489.31	0	0	0	8245.717	0	16624	0	0	0
ZCCHC17	0	0	0	31669.21	29637.191	0	42045.293	0	0	19529.197	30858.523	20669.332	0	0	0	0	57682.43	0	0	0	0	24268.65	19903.912	22971.098
RAB18	50164.55	44473.93	116738.09	337717.88	291486.28	189062.6	50757.113	114473.74	137834.48	219654.31	277066.12	238452.73	96819.92	93475.06	127179.234	218774.5	272635.56	192913.84	82882.555	76809.94	110723.85	259394.53	276181.88	247600.9
ALG13	0	0	0	0	0	0	0	0	0	0	0	0	5684.449	0	0	0	0	0	0	0	0	0	0	0
PALMD	734974.44	621555.5	809938.25	0	0	17725.01	414329.38	347528.03	470293.9	0	0	0	136815.11	149164.23	189881.61	0	0	0	28635.16	0	0	0	0	0
PNPLA8	0	0	0	0	0	0	0	0	0	0	0	0	8186.504	10979.672	18581.787	0	0	0	0	0	0	0	0	0
EMC7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8742.246	14068.834	12558.209	0	0	0	0	0	0
MID1IP1	28920.557	0	23948.027	0	0	0	64774.89	56937.47	89613.49	0	0	0	44545.844	29297.121	74534.65	0	0	0	0	0	0	0	0	0
UBE2T	0	0	0	0	0	0	127041.016	168007.42	0	0	0	0	0	0	0	51841.03	96441.06	26813.893	0	0	0	0	0	0
DMAP1	0	0	172553.31	0	0	0	50687.734	55399.16	0	0	0	0	0	0	0	11273.024	32488.812	0	0	0	30664.273	0	0	0
UBN1	0	0	0	0	0	0	44644.754	28618.988	49820.316	0	0	0	0	0	0	11850.519	0	0	0	0	0	0	0	0
BRD7	0	0	0	0	0	0	20011.309	20916.014	25229.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCP1A	90954.62	43917.99	156370.53	0	0	0	236268.27	220138.19	220644.19	0	0	0	116374.92	141797.88	193789.86	0	6314.7207	2806.7842	25036.104	0	9382.54	0	0	0
RIC8A	11843.314	0	18859.535	0	0	0	41641.61	15426.372	38487	0	0	0	8473.371	0	27865.02	28293.742	0	0	0	0	0	0	0	0
LZTFL1	46392.176	10017.032	71149.305	0	0	0	40362.258	38893.19	73895.14	0	0	0	20010.762	10535.878	67608.12	0	0	0	0	0	0	0	0	0
PPAN	31101.531	0	8763.77	0	0	0	13333.295	64890.633	45837.914	0	0	0	11020.75	14055.146	45148.555	0	11035.323	49995.297	0	0	0	0	0	0
TRIM36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2403.5415	0	0	0	0
TIGAR	0	0	14181.874	0	0	0	23091.28	0	20546.016	0	0	0	0	18336.125	26436.902	0	0	0	8619.455	0	0	0	0	0
COPRS	16217.204	15658.558	0	0	0	0	50778.42	42198.258	65996.58	0	0	0	39739.727	21747.479	53347.484	15538.76	23572.611	0	0	0	0	0	0	0
TCF7L2	0	0	0	0	0	0	14101.797	16495.566	0	0	0	0	0	0	0	0	24588.307	18534.398	0	0	0	0	0	0
RTN4	513314.97	348606.94	565061.75	67072.43	57287.703	57607.133	851092.7	693114.56	986439.44	8413.02	0	11620.297	469124.5	420344.3	673767.1	71744.5	166484.2	57618.027	118624.22	121714.5	102732.766	11270.712	0	0
CYLD	263471.62	167471.81	262375.94	0	0	15469.498	366415.56	304419.25	321214.97	0	0	0	469301.72	557850.44	635585.8	52039.332	44008.824	31342.926	29131.285	4540.329	21976.475	0	0	0
RPRD1B	28068.201	0	82089.39	0	0	0	85038.87	311845.72	263589.78	0	0	0	0	0	13137.697	216667.97	247707.4	178417.23	0	0	0	0	0	0
PFDN4	0	0	13385.677	4300.353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3771.0522	0
AVEN	32478.79	78840.766	96925.78	0	0	0	148596.72	106880.47	92196.7	0	0	0	84954.69	139765.47	61942.48	0	0	0	6590.743	39228.234	9284.328	0	0	0
INCENP	282138.03	128427.375	295052	39520.1	54758.715	583686.2	1292208.8	2929012.5	5023571.5	0	0	0	1852702.5	391336.5	423800.78	956558.7	1777065.5	755732.75	559947.44	549020.2	467517.38	21665.938	0	0
EXOSC3	0	0	0	0	0	0	0	25382.867	158506.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31773.973	14974.221	0	0	0	0	0	0
ANLN	537382.3	461206.47	606303.56	19276.21	7254.879	40163.156	864734	775665.44	737790.44	5922.3438	15769.424	47907.406	211196	92192.5	251824.36	617890.7	892844	524289.56	245458.45	202201.03	255974	26550.527	22200.152	5759.346
GPHN	0	34679.84	60961.984	0	0	0	17851.117	65196.11	260864.6	0	0	4324.473	16118.314	27507.598	56106.83	0	0	0	0	0	0	0	0	0
UTP3	0	0	0	0	0	0	0	0	14686.681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BIRC6	1913870.6	657400.56	1789323	50257.406	75781.21	22277.97	3012979	3185266.8	3051807.2	0	0	0	2156987.2	2715038.5	3473019.8	57593.086	222477.39	69103.32	180518.73	191753.38	166414.27	0	0	9186.67
PDLIM7	2034172.9	2455581.2	6069077	71024.94	174511.55	70275.625	1146991.5	3067581	3204172.2	10774.778	0	0	917061.44	2052955.5	1270572.6	68578.33	404886.2	237550.9	256108.3	236055.84	233476.47	30505.506	23610.08	42026.117
DDX21	255072.28	186095.36	724222	91102.41	245348.67	153321.23	955974.2	861788.25	988096.3	131974.25	94193	84343.305	1012851.4	1237256.1	1426868.4	1040334.56	1501477.2	835150.25	253803.81	263346.25	303831.62	215057.52	224967.44	95883.914
SAR1A	0	0	0	0	0	0	31325.834	0	17269.25	0	0	0	0	16741.229	0	202596	241890.98	132831.56	0	0	0	0	0	0
SH3GLB2	0	0	10065.046	0	0	0	0	0	0	0	0	0	7938.823	0	0	0	0	0	0	0	0	0	0	0
ASH1L	0	0	0	0	0	0	28699.258	18112.611	32259.951	0	0	0	0	0	0	0	41576.008	0	0	0	0	0	0	0
EIF4ENIF1	12078.873	0	40332.047	0	0	0	192354.94	123730.91	46845.07	0	0	0	226404.67	127683.65	277843.62	0	0	0	33787.31	57831.86	73195.2	0	0	0
PICK1	0	0	0	0	0	0	0	0	0	0	0	0	7235.1416	8617.13	14466.427	0	0	0	0	0	0	0	0	0
TSHZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26723.605	0	0	0	0	0	0	0
CHRAC1	0	0	0	0	0	0	18437.252	0	0	0	0	0	0	0	0	0	19571.607	0	0	0	0	0	0	0
AAAS	59413.887	24549.92	26150.113	27136.05	20171.424	0	49006.43	45225.613	33555.3	41446.44	32521.172	30683.828	26030.408	0	0	218619.45	337644.1	163077.36	20076.71	13510.927	15762.609	32062.053	13902.319	29601.738
BAZ1A	0	0	0	0	0	0	40031.117	29000.041	28583.885	0	0	0	0	0	0	0	60448.168	24055.574	0	0	0	0	0	0
STRN4	182605.89	145140.38	239935.95	16682.445	13322.127	10551.59	351767	323560.8	329227.38	0	0	0	172106.73	158023.86	229552.19	0	0	0	0	0	0	0	0	0
LATS2	0	0	0	0	0	0	34477.133	0	15146.044	0	0	0	52411.457	0	59530.77	0	0	0	0	0	0	0	0	0
AASDHPPT	0	0	0	0	0	0	35594.305	17162.68	18147.465	0	0	0	0	0	48579.234	0	53833.477	0	0	0	0	0	0	0
DROSHA	5112.197	5819.2783	41555.277	0	0	0	137864.5	181287.06	180970.56	0	0	0	30755.64	59487.266	63977.195	64874.918	93947.766	31657.023	0	0	0	0	0	8253.221
HEBP1	0	0	0	0	0	0	389690.62	0	257024.86	0	0	0	0	0	18963.664	0	25329.25	0	0	0	0	0	0	0
VPS45	0	5856.4976	0	0	0	0	8777.114	0	7736.6196	0	0	0	5774.247	7418.8027	0	0	0	0	0	0	0	0	0	0
ARHGAP35	2496636	2295458.2	2755310.5	90447.6	107545.88	148380.8	1728351.8	1457986.5	1792786.4	0	0	0	789805.75	1079848.1	1378293.4	52779.38	158342.8	77338.63	255811.83	291983.44	307838.9	0	0	0
FAM114A2	564869.4	142526.3	368001.12	0	0	2411.3406	472493.4	370917.28	425543.9	0	0	0	305115.5	174032.66	254019.38	0	0	0	17301.236	12307.131	0	0	0	0
HELLS	2879824.2	2812661	3062216.8	884081.75	1024524.75	989766.44	9845899	9073236	1.03E+07	55617.15	62287.12	82036.445	1679850.6	1855498.8	2117781.8	1.28E+07	1.83E+07	1.06E+07	2777389.5	2979476.5	2430282.5	982162.06	914390.06	1131915.5
TOPORS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15156.844	29410.797	14447.843	0	0	0	0	0	0
LANCL2	42768.453	38094.4	19962.287	95285.47	138581.92	56891.547	0	93557.16	126883.14	102773.09	214771.16	172458.08	42792.797	47906.9	83037.63	73436.234	82237.18	30383.5	43093.047	12176.934	8759.289	136034.11	84621.5	168864.62
KIF15	206914.73	144943.05	2115767.2	0	7116.5557	0	2580410.8	2244085	504597.4	0	0	0	192451.6	284785.25	446173.6	0	13630.502	0	649302.94	658777.75	548175.2	0	0	0
RAD18	0	0	0	0	0	0	19060.129	15478.9	0	0	0	0	0	0	0	0	29694.602	0	0	0	0	0	0	0
KRT82	0	0	0	0	0	0	0	0	0	0	0	1579908.1	0	0	0	0	0	0	0	0	0	0	0	0
HOMER2	0	33218.48	0	0	0	0	0	0	0	0	0	0	0	67028.59	0	0	0	0	0	0	0	0	0	0
FARSB	11023.713	0	10300.01	59648.14	25612.557	0	110957.98	85844.44	0	72986.984	77428.88	87480.73	0	0	0	64403.14	83131.53	61150.652	0	0	19109.766	48130.566	22602.27	77902.92
IARS2	302771.62	260997.17	242458.77	65884.66	60729.023	81145.22	315187.62	267686	179296.12	21270.424	33569.22	34561.062	790148.7	915104.2	759033.25	377208.7	599297.25	310347.78	189787.56	144481.25	134869.88	56368.586	56743.945	84959.72
C1orf112	0	0	0	0	0	0	23516.822	27707.012	36269.38	0	0	0	0	8355.809	31418.057	35512.695	27061.057	34950.68	0	0	0	0	0	0
FAM207A	17237.043	0	19026.252	0	0	0	23874.17	0	90474.64	0	0	0	0	9789.535	0	0	0	0	0	0	0	0	0	0
BRWD1	0	0	0	0	0	0	32392.79	17902.773	81086.42	0	0	0	0	0	0	23300.752	0	0	0	0	0	0	0	0
KLC4	0	0	12084.251	0	0	0	0	22535.328	0	0	0	0	13546.559	0	0	0	0	0	0	0	0	0	0	0
CENPM	26050.648	0	0	0	0	0	23232.41	16983.16	0	0	0	0	27506.64	55384.93	39012.906	58258.93	79617.34	55057.3	0	0	0	0	0	0
DIAPH3	1059696.9	879462.3	1046550	56055.67	121118.58	126682.42	940040.6	1058898.4	1041979.4	0	0	0	1132865.5	1146652.2	1763700.9	12339.803	68354.14	0	1485257.2	1329312.1	1291533.8	0	0	0
BMP2K	23656.918	41197.867	24725.648	0	0	0	769674.06	865149.7	121681.66	0	0	0	1180306.5	999604	95305.125	0	0	0	10617.949	138257.75	0	0	0	0
ATG3	24476.746	21394.582	43967.29	7797.7285	10694.305	5473.558	88342.97	74921.67	122588.8	0	0	0	48765.633	47581.227	63292.53	0	0	0	29190.855	0	0	0	5051.178	0
TENM2	0	0	0	0	0	0	16990.914	0	12307.947	0	0	0	25029.52	0	0	0	0	42815.234	0	34628.9	0	0	0	0
PDS5B	0	0	5696.5654	0	0	0	38459.906	52755.387	44598.965	0	0	0	7812.699	8523.42	19934.637	11792.735	33180.227	0	0	0	0	0	0	0
SMC4	2091691.8	1294840.1	2828183.8	47251.6	43259.62	13092.762	664097.06	647593.5	861632.6	0	18616.564	13629.498	580247.2	766649.9	902405.2	277880.16	276877.5	125711.36	84455.02	132815.78	128891.945	13003.471	10501.426	16504.365
OLA1	35935.25	41455.57	67294.06	41061.145	55382.746	29035.785	10528.625	36869.934	122452.48	34509.75	17067.13	22568.533	48537.33	20519.45	137298.6	30403.033	52143.055	10011.52	0	0	15260.071	13724.025	31438.398	14296.018
ECHDC1	42883.4	18570.914	77293.414	0	0	0	37541.195	49820.164	56166.1	0	0	0	27477.254	24406.06	0	0	0	0	0	0	0	0	0	0
RBM12	0	0	23806.596	0	0	0	98845.59	107276.37	644408.4	0	0	0	0	0	0	101841.58	312311.2	137684.83	0	0	0	0	0	0
MDN1	34060.42	8504.185	106281.47	0	0	0	317549.8	329729.16	390659.8	0	0	0	135009.9	334931.56	314511.22	11686.166	22046.703	23581.871	5828.4595	0	0	0	0	0
ZCCHC3	23467.531	7685.7505	8535.803	0	0	0	12379.26	10566.185	17948.723	0	0	0	0	0	0	0	0	0	0	5796.099	0	0	0	0
PDRG1	0	0	8158.325	0	0	0	0	0	0	0	0	0	0	0	9749.414	0	0	0	0	0	0	0	0	0
TCP11L1	247575.72	11229.188	281361.22	0	224312.31	0	28952.951	7684.383	13799.855	0	0	0	0	0	0	0	0	0	0	0	0	329273.28	0	0
STAU2	142182.08	127547.54	212910.66	36950.36	35842.33	14025.691	316820.47	271784.88	333955.06	0	0	0	117112.61	165695.34	184019.1	0	0	0	38163.86	84348.375	47058.805	0	0	0
TXLNG	41481.094	92169.16	142734.36	11461.65	20424.5	0	240452.83	191641.3	235783.11	0	0	0	232456.39	232557.73	313522.22	0	18204.332	0	24555.523	37088.496	6366.8125	0	45068.918	0
