Bait,Prey,mean_diff,mean_diff_FDR_shuffle,mean_diff_FDR_pairs,FDR
ACTB,RAG2,-17.88977777777778,1.0,1.0,1.0
ACTB,MARK4,-17.88977777777778,1.0,1.0,1.0
ACTB,MAGED1,-17.88977777777778,1.0,1.0,1.0
ACTB,GPT2,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM124A,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM120C,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM110A,-17.88977777777778,1.0,1.0,1.0
ACTB,MBD1,-17.88977777777778,1.0,1.0,1.0
ACTB,CSMD2,-17.88977777777778,1.0,1.0,1.0
ACTB,GPNMB,-17.88977777777778,1.0,1.0,1.0
ACTB,NPAS2,-17.88977777777778,1.0,1.0,1.0
ACTB,MCRIP1,-17.88977777777778,1.0,1.0,1.0
ACTB,GPATCH2L,-17.88977777777778,1.0,1.0,1.0
ACTB,FASLG,-17.88977777777778,1.0,1.0,1.0
ACTB,CTSF,-17.88977777777778,1.0,1.0,1.0
ACTB,EYA1,-17.88977777777778,1.0,1.0,1.0
ACTB,QRSL1,-17.88977777777778,1.0,1.0,1.0
ACTB,ODAD2,-17.88977777777778,1.0,1.0,1.0
ACTB,CTSO,-17.88977777777778,1.0,1.0,1.0
ACTB,MEIS3;MEIS3P1;MEIS3P2,-17.88977777777778,1.0,1.0,1.0
ACTB,PZP,-17.88977777777778,1.0,1.0,1.0
ACTB,ODAD3,-17.88977777777778,1.0,1.0,1.0
ACTB,GPATCH2,-17.88977777777778,1.0,1.0,1.0
ACTB,CTTNBP2,-17.88977777777778,1.0,1.0,1.0
ACTB,PYGM,-17.88977777777778,1.0,1.0,1.0
ACTB,HBA1,-17.88977777777778,1.0,1.0,1.0
ACTB,MEPE,-17.88977777777778,1.0,1.0,1.0
ACTB,METAP1,-17.88977777777778,1.0,1.0,1.0
ACTB,HMG20B,-17.88977777777778,1.0,1.0,1.0
ACTB,GPAT3,-17.88977777777778,1.0,1.0,1.0
ACTB,CUL9,-17.88977777777778,1.0,1.0,1.0
ACTB,CUTC,-17.88977777777778,1.0,1.0,1.0
ACTB,NOPCHAP1,-17.88977777777778,1.0,1.0,1.0
ACTB,QTRT2,-17.88977777777778,1.0,1.0,1.0
ACTB,RAB30,-17.88977777777778,1.0,1.0,1.0
ACTB,EYS,-17.88977777777778,1.0,1.0,1.0
ACTB,GPD1L,-17.88977777777778,1.0,1.0,1.0
ACTB,MDM1,-17.88977777777778,1.0,1.0,1.0
ACTB,CT83,-17.88977777777778,1.0,1.0,1.0
ACTB,NUTM2F;NUTM2G,-17.88977777777778,1.0,1.0,1.0
ACTB,NOX1,-17.88977777777778,1.0,1.0,1.0
ACTB,GPC4,-17.88977777777778,1.0,1.0,1.0
ACTB,ME2,-17.88977777777778,1.0,1.0,1.0
ACTB,RAB23,-17.88977777777778,1.0,1.0,1.0
ACTB,HMGB2,-17.88977777777778,1.0,1.0,1.0
ACTB,RAB19,-17.88977777777778,1.0,1.0,1.0
ACTB,NXF2,-17.88977777777778,1.0,1.0,1.0
ACTB,GPC2,-17.88977777777778,1.0,1.0,1.0
ACTB,CTDNEP1,-17.88977777777778,1.0,1.0,1.0
ACTB,CTDSPL2,-17.88977777777778,1.0,1.0,1.0
ACTB,NOTCH3,-17.88977777777778,1.0,1.0,1.0
ACTB,MED6,-17.88977777777778,1.0,1.0,1.0
ACTB,NOTCH1,-17.88977777777778,1.0,1.0,1.0
ACTB,EZH1,-17.88977777777778,1.0,1.0,1.0
ACTB,NYNRIN,-17.88977777777778,1.0,1.0,1.0
ACTB,CRMP1,-17.88977777777778,1.0,1.0,1.0
ACTB,CRLF3,-17.88977777777778,1.0,1.0,1.0
ACTB,MARK1,-17.88977777777778,1.0,1.0,1.0
ACTB,CPA5,-17.88977777777778,1.0,1.0,1.0
ACTB,MAP2K3,-17.88977777777778,1.0,1.0,1.0
ACTB,NT5C3B,-17.88977777777778,1.0,1.0,1.0
ACTB,MAGT1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM25A;FAM25C;FAM25G,-17.88977777777778,1.0,1.0,1.0
ACTB,NSMCE4A,-17.88977777777778,1.0,1.0,1.0
ACTB,REV1,-17.88977777777778,1.0,1.0,1.0
ACTB,CPEB2,-17.88977777777778,1.0,1.0,1.0
ACTB,KPNA5,-17.88977777777778,1.0,1.0,1.0
ACTB,REPIN1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM241A,-17.88977777777778,1.0,1.0,1.0
ACTB,NTRK3,-17.88977777777778,1.0,1.0,1.0
ACTB,GRM5,-17.88977777777778,1.0,1.0,1.0
ACTB,CPED1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM83C,-17.88977777777778,1.0,1.0,1.0
ACTB,KRBOX1,-17.88977777777778,1.0,1.0,1.0
ACTB,REEP5,-17.88977777777778,1.0,1.0,1.0
ACTB,REEP4,-17.88977777777778,1.0,1.0,1.0
ACTB,NRK,-17.88977777777778,1.0,1.0,1.0
ACTB,GRK3,-17.88977777777778,1.0,1.0,1.0
ACTB,CPB2,-17.88977777777778,1.0,1.0,1.0
ACTB,RFT1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM237B,-17.88977777777778,1.0,1.0,1.0
ACTB,MAK,-17.88977777777778,1.0,1.0,1.0
ACTB,RHBDF2,-17.88977777777778,1.0,1.0,1.0
ACTB,RHBDD3,-17.88977777777778,1.0,1.0,1.0
ACTB,NSUN4,-17.88977777777778,1.0,1.0,1.0
ACTB,LMOD3,-17.88977777777778,1.0,1.0,1.0
ACTB,COX15,-17.88977777777778,1.0,1.0,1.0
ACTB,RGS9,-17.88977777777778,1.0,1.0,1.0
ACTB,MAN1A1,-17.88977777777778,1.0,1.0,1.0
ACTB,RGS22,-17.88977777777778,1.0,1.0,1.0
ACTB,RGS20,-17.88977777777778,1.0,1.0,1.0
ACTB,MAN2A1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM27D1,-17.88977777777778,1.0,1.0,1.0
ACTB,COX4I1,-17.88977777777778,1.0,1.0,1.0
ACTB,COX5B,-17.88977777777778,1.0,1.0,1.0
ACTB,GSTO2,-17.88977777777778,1.0,1.0,1.0
ACTB,RGCC,-17.88977777777778,1.0,1.0,1.0
ACTB,NSMF,-17.88977777777778,1.0,1.0,1.0
ACTB,COX6B2,-17.88977777777778,1.0,1.0,1.0
ACTB,MAOA,-17.88977777777778,1.0,1.0,1.0
ACTB,MAP10,-17.88977777777778,1.0,1.0,1.0
ACTB,MAP4K1,-17.88977777777778,1.0,1.0,1.0
ACTB,KRR1,-17.88977777777778,1.0,1.0,1.0
ACTB,CRISPLD2,-17.88977777777778,1.0,1.0,1.0
ACTB,GRHL1,-17.88977777777778,1.0,1.0,1.0
ACTB,LMNTD1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM181B,-17.88977777777778,1.0,1.0,1.0
ACTB,CRADD,-17.88977777777778,1.0,1.0,1.0
ACTB,NR3C2,-17.88977777777778,1.0,1.0,1.0
ACTB,GREB1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM177A1,-17.88977777777778,1.0,1.0,1.0
ACTB,RASGEF1A,-17.88977777777778,1.0,1.0,1.0
ACTB,RASEF,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM8A1,-17.88977777777778,1.0,1.0,1.0
ACTB,MAPT,-17.88977777777778,1.0,1.0,1.0
ACTB,RASA4;RASA4B,-17.88977777777778,1.0,1.0,1.0
ACTB,CREB3L4,-17.88977777777778,1.0,1.0,1.0
ACTB,CREB5,-17.88977777777778,1.0,1.0,1.0
ACTB,MAGEE1,-17.88977777777778,1.0,1.0,1.0
ACTB,MARCHF7,-17.88977777777778,1.0,1.0,1.0
ACTB,RAPSN,-17.88977777777778,1.0,1.0,1.0
ACTB,CRIPT,-17.88977777777778,1.0,1.0,1.0
ACTB,RAPGEF5,-17.88977777777778,1.0,1.0,1.0
ACTB,RAPGEF4,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM200C,-17.88977777777778,1.0,1.0,1.0
ACTB,MAGI1,-17.88977777777778,1.0,1.0,1.0
ACTB,RCE1,-17.88977777777778,1.0,1.0,1.0
ACTB,RBFA,-17.88977777777778,1.0,1.0,1.0
ACTB,RCC1L,-17.88977777777778,1.0,1.0,1.0
ACTB,GRIK2,-17.88977777777778,1.0,1.0,1.0
ACTB,RCBTB1,-17.88977777777778,1.0,1.0,1.0
ACTB,GRIA2;GRIA4,-17.88977777777778,1.0,1.0,1.0
ACTB,HNMT,-17.88977777777778,1.0,1.0,1.0
ACTB,CPXCR1,-17.88977777777778,1.0,1.0,1.0
ACTB,RBM4B,-17.88977777777778,1.0,1.0,1.0
ACTB,GRIA2,-17.88977777777778,1.0,1.0,1.0
ACTB,CR1;CR1L,-17.88977777777778,1.0,1.0,1.0
ACTB,NRIP3,-17.88977777777778,1.0,1.0,1.0
ACTB,RBM42,-17.88977777777778,1.0,1.0,1.0
ACTB,RBM3,-17.88977777777778,1.0,1.0,1.0
ACTB,MAPK8IP3,-17.88977777777778,1.0,1.0,1.0
ACTB,NREP,-17.88977777777778,1.0,1.0,1.0
ACTB,HNF4A,-17.88977777777778,1.0,1.0,1.0
ACTB,HMX2,-17.88977777777778,1.0,1.0,1.0
ACTB,RBM20,-17.88977777777778,1.0,1.0,1.0
ACTB,RBM18,-17.88977777777778,1.0,1.0,1.0
ACTB,FAM204A,-17.88977777777778,1.0,1.0,1.0
ACTB,PXDNL,-17.88977777777778,1.0,1.0,1.0
ACTB,PDLIM2,-17.88977777777778,1.0,1.0,1.0
ACTB,EXOC3L1,-17.88977777777778,1.0,1.0,1.0
ACTB,NLRX1,-17.88977777777778,1.0,1.0,1.0
ACTB,PTCD2,-17.88977777777778,1.0,1.0,1.0
ACTB,DACH1,-17.88977777777778,1.0,1.0,1.0
ACTB,MGAT2,-17.88977777777778,1.0,1.0,1.0
ACTB,NKX2-6,-17.88977777777778,1.0,1.0,1.0
ACTB,LYSMD3,-17.88977777777778,1.0,1.0,1.0
ACTB,NLRC4,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPRF,-17.88977777777778,1.0,1.0,1.0
ACTB,MITF,-17.88977777777778,1.0,1.0,1.0
ACTB,HAP1,-17.88977777777778,1.0,1.0,1.0
ACTB,MKX,-17.88977777777778,1.0,1.0,1.0
ACTB,LIPG,-17.88977777777778,1.0,1.0,1.0
ACTB,MIB2,-17.88977777777778,1.0,1.0,1.0
ACTB,OR2A14,-17.88977777777778,1.0,1.0,1.0
ACTB,MACIR,-17.88977777777778,1.0,1.0,1.0
ACTB,PTGR2,-17.88977777777778,1.0,1.0,1.0
ACTB,OMG,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPRQ,-17.88977777777778,1.0,1.0,1.0
ACTB,PSMB5,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP2A6,-17.88977777777778,1.0,1.0,1.0
ACTB,DCAF10,-17.88977777777778,1.0,1.0,1.0
ACTB,MFSD6L,-17.88977777777778,1.0,1.0,1.0
ACTB,OMD,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP1A2,-17.88977777777778,1.0,1.0,1.0
ACTB,MGME1,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPRT,-17.88977777777778,1.0,1.0,1.0
ACTB,NLRP2;NLRP7,-17.88977777777778,1.0,1.0,1.0
ACTB,CYB561A3,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP2C9,-17.88977777777778,1.0,1.0,1.0
ACTB,KRT74,-17.88977777777778,1.0,1.0,1.0
ACTB,HAS2,-17.88977777777778,1.0,1.0,1.0
ACTB,HLX,-17.88977777777778,1.0,1.0,1.0
ACTB,GTF2IRD2,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP2D6;CYP2D7,-17.88977777777778,1.0,1.0,1.0
ACTB,EVPLL,-17.88977777777778,1.0,1.0,1.0
ACTB,MAB21L1,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPN21,-17.88977777777778,1.0,1.0,1.0
ACTB,PTK2B,-17.88977777777778,1.0,1.0,1.0
ACTB,PTAFR,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPRB,-17.88977777777778,1.0,1.0,1.0
ACTB,MIER2,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP2J2,-17.88977777777778,1.0,1.0,1.0
ACTB,FBF1,-17.88977777777778,1.0,1.0,1.0
ACTB,PSRC1,-17.88977777777778,1.0,1.0,1.0
ACTB,OPTC,-17.88977777777778,1.0,1.0,1.0
ACTB,GNAL,-17.88977777777778,1.0,1.0,1.0
ACTB,CYP4Z1,-17.88977777777778,1.0,1.0,1.0
ACTB,NIPSNAP1,-17.88977777777778,1.0,1.0,1.0
ACTB,GOLGA6L10;GOLGA6L19;GOLGA6L4;GOLGA6L9,-17.88977777777778,1.0,1.0,1.0
ACTB,PSMB10,-17.88977777777778,1.0,1.0,1.0
ACTB,DBX1;DBX2,-17.88977777777778,1.0,1.0,1.0
ACTB,EXOSC5,-17.88977777777778,1.0,1.0,1.0
ACTB,DCBLD2,-17.88977777777778,1.0,1.0,1.0
ACTB,FBXL20,-17.88977777777778,1.0,1.0,1.0
ACTB,METTL18,-17.88977777777778,1.0,1.0,1.0
ACTB,GNMT,-17.88977777777778,1.0,1.0,1.0
ACTB,PSMA1,-17.88977777777778,1.0,1.0,1.0
ACTB,OLAH,-17.88977777777778,1.0,1.0,1.0
ACTB,METTL14,-17.88977777777778,1.0,1.0,1.0
ACTB,LINC02877,-17.88977777777778,1.0,1.0,1.0
ACTB,LRFN1,-17.88977777777778,1.0,1.0,1.0
ACTB,FAT2,-17.88977777777778,1.0,1.0,1.0
ACTB,LIPC,-17.88977777777778,1.0,1.0,1.0
ACTB,MLLT3,-17.88977777777778,1.0,1.0,1.0
ACTB,MLX,-17.88977777777778,1.0,1.0,1.0
ACTB,NME8,-17.88977777777778,1.0,1.0,1.0
ACTB,PTGIS,-17.88977777777778,1.0,1.0,1.0
ACTB,PSG1,-17.88977777777778,1.0,1.0,1.0
ACTB,PSD,-17.88977777777778,1.0,1.0,1.0
ACTB,CUX2,-17.88977777777778,1.0,1.0,1.0
ACTB,ORC6,-17.88977777777778,1.0,1.0,1.0
ACTB,PTGES2,-17.88977777777778,1.0,1.0,1.0
ACTB,NKX3-2,-17.88977777777778,1.0,1.0,1.0
ACTB,PTPMT1,-17.88977777777778,1.0,1.0,1.0
ACTB,GOSR1,-17.88977777777778,1.0,1.0,1.0
ACTB,PUDP,-17.88977777777778,1.0,1.0,1.0
ACTB,OR5D14,-17.88977777777778,1.0,1.0,1.0
ACTB,MFSD3,-17.88977777777778,1.0,1.0,1.0
ACTB,LIX1L,-17.88977777777778,1.0,1.0,1.0
ACTB,OR5M8,-17.88977777777778,1.0,1.0,1.0
ACTB,OR52P1,-17.88977777777778,1.0,1.0,1.0
ACTB,GTPBP10,-17.88977777777778,1.0,1.0,1.0
ACTB,MLF2,-17.88977777777778,1.0,1.0,1.0
ACTB,OR4A15,-17.88977777777778,1.0,1.0,1.0
ACTB,HMCN1,-17.88977777777778,1.0,1.0,1.0
ACTB,MFSD1,-17.88977777777778,1.0,1.0,1.0
ACTB,PTTG1;PTTG2,-17.88977777777778,1.0,1.0,1.0
ACTB,SLC25A35,-18.889555555555557,1.0,1.0,1.0
ACTB,BARHL2,-25.889444444444443,1.0,1.0,1.0
ACTB,ZNF483,-30.000666666666664,1.0,1.0,1.0
ACTB,KCNJ16,-31.667777777777776,1.0,1.0,1.0
ACTB,NEFM,-35.334666666666664,1.0,1.0,1.0
ACTB,SLC9A1,-35.89033333333333,1.0,1.0,1.0
ACTB,CEL,-36.55755555555555,1.0,1.0,1.0
ACTB,TC2N,-39.446222222222225,1.0,1.0,1.0
ACTB,CBLIF,-40.11222222222222,1.0,1.0,1.0
ACTB,USP45,-41.55677777777778,1.0,1.0,1.0
ACTB,KAT6A,-42.779333333333334,1.0,1.0,1.0
ACTB,PRSS35,-44.001222222222225,1.0,1.0,1.0
ACTB,PPCDC,-45.66866666666667,1.0,1.0,1.0
ACTB,PER1,-45.779666666666664,1.0,1.0,1.0
ACTB,C2CD2L,-45.89011111111111,1.0,1.0,1.0
ACTB,EXOSC2,-48.33511111111111,1.0,1.0,1.0
ACTB,GLYATL3,-49.00255555555556,1.0,1.0,1.0
ACTB,CRACDL,-49.334777777777774,1.0,1.0,1.0
ACTB,XPNPEP3,-49.891888888888886,1.0,1.0,1.0
ACTB,PHTF1,-51.55833333333333,1.0,1.0,1.0
ACTB,MRPL35,-53.89033333333333,1.0,1.0,1.0
ACTB,CCDC154,-54.11377777777778,1.0,1.0,1.0
ACTB,CHM,-55.66822222222223,1.0,1.0,1.0
ACTB,MRPS30,-56.22588888888889,1.0,1.0,1.0
ACTB,EPHX4,-58.22388888888889,1.0,1.0,1.0
ACTB,B3GNT5,-59.336333333333336,1.0,1.0,1.0
ACTB,ASIC5,-59.66888888888889,1.0,1.0,1.0
ACTB,C12orf4,-61.669111111111114,1.0,1.0,1.0
ACTB,MIIP,-62.224111111111114,1.0,1.0,1.0
ACTB,BRF2,-62.22444444444445,1.0,1.0,1.0
ACTB,IHO1,-62.78122222222222,1.0,1.0,1.0
ACTB,CCDC187,-63.11300000000001,1.0,1.0,1.0
ACTB,TAF4B,-64.55844444444443,1.0,1.0,1.0
ACTB,ABLIM2,-65.44611111111111,1.0,1.0,1.0
ACTB,ANKRD42,-67.11277777777778,1.0,1.0,1.0
ACTB,CYSRT1,-68.22466666666668,1.0,1.0,1.0
ACTB,SPZ1,-70.113,1.0,1.0,1.0
ACTB,HELZ2,-71.22477777777777,1.0,1.0,1.0
ACTB,PRX,-72.00166666666667,1.0,1.0,1.0
ACTB,SRSF8,-73.55855555555556,1.0,1.0,1.0
ACTB,CYB5A,-74.22477777777777,1.0,1.0,1.0
ACTB,CECR9,-74.66855555555556,1.0,1.0,1.0
ACTB,ACE2,-75.44777777777777,1.0,1.0,1.0
ACTB,IL37,-76.44744444444444,1.0,1.0,1.0
ACTB,PRY,-76.44866666666667,1.0,1.0,1.0
ACTB,BTN2A1,-77.78166666666667,1.0,1.0,1.0
ACTB,CRBN,-80.55844444444443,1.0,1.0,1.0
ACTB,MMP2,-82.78288888888889,1.0,1.0,1.0
ACTB,SMYD4,-83.11522222222223,1.0,1.0,1.0
ACTB,NUDT15,-83.66966666666667,1.0,1.0,1.0
ACTB,CXorf38,-86.22455555555555,1.0,1.0,1.0
ACTB,ATXN3,-88.336,1.0,1.0,1.0
ACTB,RILPL1,-88.33644444444445,1.0,1.0,1.0
ACTB,NDUFAF5,-88.7811111111111,1.0,1.0,1.0
ACTB,RXRB,-89.00288888888889,1.0,1.0,1.0
ACTB,ACTN2,-89.00344444444444,1.0,1.0,1.0
ACTB,PTPN9,-91.00244444444444,1.0,1.0,1.0
ACTB,RNF149,-92.11444444444444,1.0,1.0,1.0
ACTB,GPN3,-92.22711111111111,1.0,1.0,1.0
ACTB,SRSF2,-92.44844444444443,1.0,1.0,1.0
ACTB,EBAG9,-93.00477777777778,1.0,1.0,1.0
ACTB,RBM43,-93.00488888888889,1.0,1.0,1.0
ACTB,KIF1A,-96.11477777777776,1.0,1.0,1.0
ACTB,LARGE2,-96.78244444444444,1.0,1.0,1.0
ACTB,IPP,-97.66977777777778,1.0,1.0,1.0
ACTB,SLC3A1,-98.11377777777778,1.0,1.0,1.0
ACTB,TAF10,-98.11611111111112,1.0,1.0,1.0
ACTB,ZBTB25,-98.33744444444444,1.0,1.0,1.0
ACTB,DHPS,-99.33722222222222,1.0,1.0,1.0
ACTB,CHRNA3,-99.55944444444444,1.0,1.0,1.0
ACTB,TMEM147,-100.22677777777778,1.0,1.0,1.0
ACTB,AMY1A;AMY1B;AMY1C;AMY2A;AMY2B,-100.227,1.0,1.0,1.0
ACTB,RAB7B,-101.00455555555556,1.0,1.0,1.0
ACTB,ACOT6,-102.00588888888888,1.0,1.0,1.0
ACTB,ZMYND12,-103.56033333333332,1.0,1.0,1.0
ACTB,ATP6V0D2,-103.89233333333333,1.0,1.0,1.0
ACTB,LAMP1,-104.114,1.0,1.0,1.0
ACTB,IFIT3,-104.336,1.0,1.0,1.0
ACTB,WDR4,-105.00288888888888,1.0,1.0,1.0
ACTB,EDIL3,-105.226,1.0,1.0,1.0
ACTB,IQSEC2,-105.33611111111112,1.0,1.0,1.0
ACTB,PPP1R7,-105.781,1.0,1.0,1.0
ACTB,TBP;TBPL2,-106.44811111111112,1.0,1.0,1.0
ACTB,ADPRS,-108.11433333333332,1.0,1.0,1.0
ACTB,FAM228A,-108.33888888888887,1.0,1.0,1.0
ACTB,C10orf67,-109.22588888888887,1.0,1.0,1.0
ACTB,Y168,-110.1172222222222,1.0,1.0,1.0
ACTB,ERI2,-111.11444444444444,1.0,1.0,1.0
ACTB,CFAP97,-112.11666666666666,1.0,1.0,1.0
ACTB,PEX2,-112.89222222222222,1.0,1.0,1.0
ACTB,MOB3A,-113.11577777777778,1.0,1.0,1.0
ACTB,FAM90A12P;FAM90A22;FAM90A23;FAM90A7,-113.33666666666666,1.0,1.0,1.0
ACTB,TBC1D1,-113.7811111111111,1.0,1.0,1.0
ACTB,GRN,-115.33888888888887,1.0,1.0,1.0
ACTB,ZNF277,-117.56,1.0,1.0,1.0
ACTB,PRRX1,-118.44777777777776,1.0,1.0,1.0
ACTB,ZBTB41,-118.89222222222222,1.0,1.0,1.0
ACTB,HSF2,-120.22555555555556,1.0,1.0,1.0
ACTB,C17orf80,-120.33666666666666,1.0,1.0,1.0
ACTB,NR1H3,-120.56,1.0,1.0,1.0
ACTB,CREB3,-124.56222222222222,1.0,1.0,1.0
ACTB,NYAP1,-125.11555555555556,1.0,1.0,1.0
ACTB,FIZ1,-125.44777777777776,1.0,1.0,1.0
ACTB,HMGN5,-127.00666666666666,1.0,1.0,1.0
ACTB,ATXN7L1,-127.89666666666666,1.0,1.0,1.0
ACTB,KIAA0408,-128.67,1.0,1.0,1.0
ACTB,NDUFAF4,-128.7811111111111,1.0,1.0,1.0
ACTB,PHYKPL,-128.7811111111111,1.0,1.0,1.0
ACTB,PITHD1,-128.89222222222222,1.0,1.0,1.0
ACTB,TKFC,-129.4488888888889,1.0,1.0,1.0
ACTB,TAS1R1,-129.45111111111112,1.0,1.0,1.0
ACTB,PSTPIP2,-129.7811111111111,1.0,1.0,1.0
ACTB,FOXF2,-129.89222222222222,1.0,1.0,1.0
ACTB,MAPK8IP1,-130.11444444444444,1.0,1.0,1.0
ACTB,HECTD2,-130.11555555555557,1.0,1.0,1.0
ACTB,ELOC,-130.45111111111112,1.0,1.0,1.0
ACTB,MPZL1,-130.67222222222222,1.0,1.0,1.0
ACTB,ANKRD49,-130.78444444444443,1.0,1.0,1.0
ACTB,CPD,-131.67,1.0,1.0,1.0
ACTB,C1orf174,-132.00444444444443,1.0,1.0,1.0
ACTB,LBH,-132.00666666666666,1.0,1.0,1.0
ACTB,USP35,-132.22666666666666,1.0,1.0,1.0
ACTB,BST2,-132.89222222222222,1.0,1.0,1.0
ACTB,PWWP2A,-132.89277777777778,1.0,1.0,1.0
ACTB,TDRD15,-133.00333333333333,1.0,1.0,1.0
ACTB,MED20,-133.4488888888889,1.0,1.0,1.0
ACTB,FBXL12,-133.55888888888887,1.0,1.0,1.0
ACTB,CCDC86,-133.55888888888887,1.0,1.0,1.0
ACTB,DBR1,-133.7811111111111,1.0,1.0,1.0
ACTB,ANKRD36C,-133.78333333333333,1.0,1.0,1.0
ACTB,FAM47A,-133.89333333333332,1.0,1.0,1.0
ACTB,HIF1A,-133.89333333333332,1.0,1.0,1.0
ACTB,GGNBP2,-135.00622222222222,1.0,1.0,1.0
ACTB,CDADC1,-136.33666666666667,1.0,1.0,1.0
ACTB,SH2B2,-136.4477777777778,1.0,1.0,1.0
ACTB,SLC22A4,-137.11444444444444,1.0,1.0,1.0
ACTB,SLC25A38,-137.11666666666667,1.0,1.0,1.0
ACTB,PGS1,-137.4477777777778,1.0,1.0,1.0
ACTB,NABP2,-137.78333333333333,1.0,1.0,1.0
ACTB,BTBD18,-138.5622222222222,1.0,1.0,1.0
ACTB,CTBP1,-139.00444444444443,1.0,1.0,1.0
ACTB,NARF,-139.78333333333333,1.0,1.0,1.0
ACTB,TCF4,-140.22777777777776,1.0,1.0,1.0
ACTB,ZNF423,-140.67111111111112,1.0,1.0,1.0
ACTB,GALNT9,-142.67444444444445,1.0,1.0,1.0
ACTB,TBCA,-142.7811111111111,1.0,1.0,1.0
ACTB,ARHGAP10,-143.11444444444444,1.0,1.0,1.0
ACTB,ACTR8,-143.2288888888889,1.0,1.0,1.0
ACTB,UTF1,-144.00666666666666,1.0,1.0,1.0
ACTB,SOX9,-144.89222222222222,1.0,1.0,1.0
ACTB,FKBP1A,-145.33888888888887,1.0,1.0,1.0
ACTB,EMC7,-145.55888888888887,1.0,1.0,1.0
ACTB,CC2D2B,-148.3422222222222,1.0,1.0,1.0
ACTB,SLC25A20,-148.67444444444445,1.0,1.0,1.0
ACTB,PPP1R13B,-149.33888888888887,1.0,1.0,1.0
ACTB,ZRSR2,-150.11444444444444,1.0,1.0,1.0
ACTB,NOA1,-150.45333333333332,1.0,1.0,1.0
ACTB,RPN2,-150.55955555555556,1.0,1.0,1.0
ACTB,NOXRED1,-152.00444444444443,1.0,1.0,1.0
ACTB,ARL8A;ARL8B,-152.11555555555557,1.0,1.0,1.0
ACTB,PALD1,-152.67222222222222,1.0,1.0,1.0
ACTB,NEFL,-152.89444444444445,1.0,1.0,1.0
ACTB,ARMC10,-152.89666666666665,1.0,1.0,1.0
ACTB,HASPIN,-153.11666666666667,1.0,1.0,1.0
ACTB,MTFP1,-153.11666666666667,1.0,1.0,1.0
ACTB,SPC24,-154.89666666666665,1.0,1.0,1.0
ACTB,EGR3,-155.11444444444444,1.0,1.0,1.0
ACTB,ARHGAP28,-155.67222222222222,1.0,1.0,1.0
ACTB,TMEM115,-157.0088888888889,1.0,1.0,1.0
ACTB,UBE3B,-157.22666666666666,1.0,1.0,1.0
ACTB,ZNF628,-158.33777777777777,1.0,1.0,1.0
ACTB,SERPINA7,-158.78555555555556,1.0,1.0,1.0
ACTB,GATD1,-159.67111111111112,1.0,1.0,1.0
ACTB,TBC1D16,-161.00444444444443,1.0,1.0,1.0
ACTB,WBP2,-161.00444444444443,1.0,1.0,1.0
ACTB,B4GALNT4,-164.67111111111112,1.0,1.0,1.0
ACTB,CUL7,-166.00444444444443,1.0,1.0,1.0
ACTB,SNAPC1,-167.89333333333332,1.0,1.0,1.0
ACTB,NAP1L2,-168.0088888888889,1.0,1.0,1.0
ACTB,CRACR2A,-170.22666666666666,1.0,1.0,1.0
ACTB,SEPTIN11,-170.5622222222222,1.0,1.0,1.0
ACTB,PSMC3IP,-171.33888888888887,1.0,1.0,1.0
ACTB,PIP4K2B,-171.56,1.0,1.0,1.0
ACTB,FKBP11,-171.89333333333332,1.0,1.0,1.0
ACTB,DUS1L,-172.00444444444443,1.0,1.0,1.0
ACTB,ATP12A,-172.22777777777776,1.0,1.0,1.0
ACTB,ANKRD6,-172.5611111111111,1.0,1.0,1.0
ACTB,KRT87P,-172.5622222222222,1.0,1.0,1.0
ACTB,PPP1R21,-173.89333333333332,1.0,1.0,1.0
ACTB,DRC3,-174.00555555555556,1.0,1.0,1.0
ACTB,BTN3A1,-175.33888888888887,1.0,1.0,1.0
ACTB,RARS2,-176.11777777777775,1.0,1.0,1.0
ACTB,SDK1,-176.34,1.0,1.0,1.0
ACTB,EFCAB2,-176.34,1.0,1.0,1.0
ACTB,TRIM21,-176.67333333333332,1.0,1.0,1.0
ACTB,LINS1,-178.78222222222223,1.0,1.0,1.0
ACTB,CHRAC1,-179.67466666666667,1.0,1.0,1.0
