Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
TMEM9	0	0	0	0	257.145	251.569	218.382	230.938	0
CAMSAP3	1380.45	622.28	894.86	2519.56	2360.88	2602.84	2474.83	2440.96	2079.81
VPS18	600.783	189.266	976.151	1038.48	1009.97	1394.14	1037.17	1317.58	1216.19
RCC2	21887.3	22416	21839.2	26828.4	26132.3	26668.3	31738.3	30594.4	30405.7
RELCH	316.418	0	385.419	552.18	633.265	571.104	510.961	513.363	709.385
SLAIN2	1039.57	1206.07	1228.48	1670.95	1558.47	1449.48	1454.76	1311.07	1312.43
STK26	577.999	762.494	828.355	434.657	0	619.285	710.791	1336.99	1004.8
PTGFRN	0	0	0	461.087	0	0	0	0	0
CTTNBP2NL	0	0	0	0	0	0	0	0	391.061
CFAP97	0	1053.04	0	394.23	1049.19	1268.59	0	0	256.882
IBTK	4851.83	4551.4	5063.45	0	0	0	0	0	0
HEATR5B	0	0	0	0	0	0	108.877	0	559.984
CPSF2	0	0	0	0	839.481	0	0	0	0
LARS1	1172.48	1032.73	1260.45	1093.78	2398.69	1123.19	932.111	708.222	984.483
TXNDC16	0	0	0	0	0	108.608	0	0	0
RCOR3	669.412	673.141	552.358	875.954	912.397	734.341	688.22	806.06	927.986
RBM27	11648.8	10615.7	12092.7	14283.8	15178.4	15609.7	9686.01	11034.8	10481.1
ANKFY1	1623.65	1928.88	1957.89	2648.85	2662.92	2436.29	2590.92	2597.36	2186.31
ATXN10	0	285.632	521.186	253.012	346.8	317.761	723.01	431.319	0
TFIP11	1772.71	1764.27	1622.3	2579.82	2842.24	3025.53	2109.63	2873.59	2678.29
EPS15L1	2096.34	0	288.194	535.707	466.587	539.327	618.245	441.145	838.927
ORC3	0	0	0	0	0	194.23	97.1727	0	200.246
SAE1	0	0	0	0	0	0	571.679	1126.05	550.773
COPG2	3348.64	3688.68	4026.2	6215.67	5972.59	6719.1	5489.34	6573.54	5918.89
COMMD3	0	0	117.199	1192.09	1275.8	1447.43	1393	432.663	1370.43
GNG12	0	391.814	0	260.346	405.692	0	0	0	0
UXT	0	0	0	0	0	0	299.465	512.357	0
DHCR7	1105.49	1276.59	1152.05	2192.36	2179.83	2573.06	1301.97	3089.15	1572.31
HDAC6	0	703.139	834.101	1094.56	1001.75	1070.89	981.344	905.882	898.764
VPS29	0	944.856	1010.81	1077.62	1089.48	1288.12	1056.53	1461.9	1354.41
EIF3K	15283.5	15883.6	16530.3	4451.84	4584.27	4681.35	3670.37	3863.21	3802.1
CTSZ	375.087	0	317.917	754.555	493.703	744.886	378.934	419.32	377.185
DNAJB11	427.859	0	0	960.335	1114.12	935.809	947.71	1084.3	1036.07
UBA2	0	371.068	1381.17	0	0	0	1188.98	1402.79	827.164
MORF4L1	351.41	343.888	429.695	747.236	373.603	562.045	3088.76	0	556.445
NXF1	0	0	0	0	2996.1	0	0	0	0
PEF1	0	0	165.639	471.895	0	0	0	221.387	0
ZMYM2	0	0	0	928.321	995.45	952.741	154.42	1012.7	937.216
COPS7A	1079.97	1127.95	1148.07	2027.62	1852.39	1982.58	1721.6	1781.38	1854.26
AASS	0	0	0	0	0	0	856.276	632.625	893.734
TJP2	1692.42	1377.73	2252.34	648.158	705.657	699.953	0	252.347	0
ADD3	0	491.157	783.584	801.933	775.457	782.461	789.463	939.447	1744.16
LRWD1	0	0	0	0	237.843	0	620.145	575.066	545.233
CGGBP1	1311.69	1143.14	1228.42	1668.79	988.197	1523.66	1113.29	1127.03	1472.22
ABCF2	2223.14	1706.88	1654.79	2112.98	2378.3	1857.67	2738.22	2782.93	3025.96
TES	0	0	0	0	298.206	0	1227.63	643.949	703.08
SEC63	877.742	1112.33	613.891	853.348	1149.16	998.852	759.589	769.587	879.507
NOL12	687.287	664.3	766.738	936.862	556.675	460.818	0	0	0
SEPTIN3	0	0	0	720.273	871.978	605.884	518.304	521.042	376.879
LIMA1	1409.75	584.203	842.013	2512.29	1469.44	2395.93	1149.39	616.167	715.238
AFF4	370.394	322.958	0	1332.88	1437.54	1982.7	0	803.442	580.464
SRP68	1389.77	1697.87	1695.24	2678.51	2505.25	2527.93	2122.26	2333.94	2570.07
CHORDC1	0	0	0	0	0	295.389	0	0	0
TBK1	0	0	0	0	0	0	535.988	0	310.412
SEPTIN9	1895.21	1630.31	2293.72	3260.24	3175.26	3052.1	2815.23	2836.63	2843.13
UBQLN2	194.598	0	0	0	0	0	443.192	535.545	0
BAIAP2L1	560.548	520.201	610.343	920.72	727.019	798.075	942.22	844.834	830.503
SAP30BP	3003.01	2781.27	2985.63	3814.03	3342.21	2993.48	2628.34	2701.54	2725.34
PFDN2	1226.68	0	272.107	721.75	553.272	958.419	2489.05	977.451	2659.04
PUF60	8057.77	8825.74	9544.59	9175.27	9670.84	10140.9	6903.96	8403.59	7758.25
NRBP1	0	543.524	403.213	641.84	610.326	535.481	681.147	648.147	561.758
EIF2B4	2179.17	2190.51	2471.85	3129.83	2811.31	3529.42	3044.45	2565.13	3031.52
ATP6V1H	651.165	1190.54	1276.9	1912.66	1238.61	1365.57	1513.19	1799.52	1637.58
IPO11	0	1345.04	726.038	0	0	0	0	0	0
TRMT112	0	0	0	697.346	509.002	753.925	251.574	254.441	450.38
MRM2	0	488.085	593.227	0	1008.29	816.088	865.717	772.536	746.525
XPO7	686.428	1369.99	1111.26	1382.58	1726.28	1632.9	1644.12	1987.08	1819.66
VPS51	860.048	768.726	744.429	824.895	1100.3	721.999	849.718	1068.49	976.537
ATP5IF1	783.323	417.181	739.281	826.533	2056.8	0	460.984	610.742	611.282
RABGEF1	0	0	1079.59	322.63	0	0	1072.24	0	108.575
TRMT6	0	0	0	0	0	0	0	0	362.936
HOOK1	453.804	1601.06	1172.56	671.721	896.655	2271.09	740.569	485.888	1139.18
TSR3	0	616.049	0	1373.29	0	384.456	393.898	393.838	0
DDX41	2678.45	3111.76	3332.38	2467.24	2828.06	2822.55	2750.5	2999.99	2741.25
DCTN4	1123.25	1111.83	1274.91	1553.44	1590.19	1551.07	1645.06	1751.72	1707.72
CDC23	0	0	0	0	604.904	448.903	0	890.077	0
ANAPC5	745.961	0	0	0	0	334.862	0	0	584.423
ZNF580	0	251.467	368.474	0	0	0	0	0	361.298
LSM7	0	1451.28	1575.85	11953.1	12892.6	12470.1	2890.69	2534.39	2186.76
CCNL1	0	0	1153.16	435.8	825.726	791.934	487.708	422.665	568.774
DBR1	483.435	0	483.044	733.255	1099.59	621.138	733.161	693.015	853.039
PTBP2	2115.1	2334.6	2413.14	0	0	0	0	0	0
MRTO4	2450.05	2684.91	3045.64	3820.3	4143.25	3917.04	3335.1	3189.99	3574.66
RPS6KA2;TLK1;TLK2	0	0	0	0	338.567	0	0	584.085	0
GPATCH8	739.995	875.793	862.972	1100.5	2021.91	2494.11	2752.25	1103.44	2450.63
NUDT5	0	0	0	0	0	0	640.205	613.575	264.016
FBXO5	0	0	0	0	0	0	0	0	695.395
AMFR	0	0	597.999	0	0	565.819	290.662	0	0
NUP50	1512.97	747.041	1678.12	1841.45	2175.23	2296.16	1613.72	1587.15	1401.55
CDV3	0	527.081	599.345	0	383.812	544.198	749.971	720.281	765.955
CNOT11	501.498	0	0	0	0	785.253	0	0	0
BAG5	794.252	1122.21	841.328	1315.37	1549.6	1293.88	1131.6	1371.09	1110.55
RAB21	458.384	0	0	336.509	0	256.127	603.937	703.203	533.8
TRAPPC2L	0	695.366	358.353	968.772	736.293	760.36	879.437	699.631	745.341
ZNF346	0	0	0	310.065	0	311.196	0	0	0
PSME2	30.0979	431.591	498.697	368.191	161.665	0	816.057	804.169	1169.21
TAOK2	0	0	0	465.396	441.338	433.263	0	269.301	599.621
MKLN1	0	0	0	0	0	0	0	522.666	0
MCTS1	1098.38	1212.48	0	1704.97	1630.36	1530.98	1597.56	1537.25	1498.28
PALD1	0	0	0	0	615.558	0	0	0	0
HECTD1	1454.99	1253.01	1495.48	1792.39	1588.38	1949.53	1728.46	1847.44	1683.64
CORO1C	1040.78	1270.68	953.002	2598.37	2866.2	2977.87	1275.4	1141.88	1212.75
TPX2	324.351	0	317.133	465.067	0	326.392	505.692	420.929	473.925
NOB1	1871.75	1937.53	1786.92	1958.49	5940.04	2044.4	1987.84	2230.43	2619.65
AKAP8L	0	0	0	0	0	0	0	0	632.64
TMCO1	534.795	578.402	779.922	1289.92	1484.71	1547.44	1951.99	1014.85	1016.6
ANAPC10	0	0	0	0	558.296	573.69	460.609	571.225	0
MYO6	0	0	0	206.545	598.937	596.304	0	0	0
NFU1	1344.8	961.566	791.607	1264.25	1096.42	1144.96	358.875	222.73	285.298
PRPF19	1127.82	1271.36	1547.81	2568.71	2458.79	2401.76	1508.83	1464.01	1981.84
NOL7	0	588.457	597.496	819.731	656.1	779.479	0	309.424	0
SYNRG	0	0	0	0	0	0	117.64	0	356.742
SCML1	427.546	802.182	442.523	717.197	780.166	1067.57	776.199	732.548	761.354
G3BP2	2226.46	2398.14	2902.33	0	785.823	726.48	0	590.734	686.92
STUB1	6125.37	6063.65	6113.88	10195.5	10932.2	11221.4	10072.1	9938.27	11101.7
MAGED2	1619.36	1644.3	1789.08	2464.07	2494.91	2666.98	2342.59	2043.12	2598.34
STX8	0	0	0	237.12	0	0	0	0	0
PSMD13	4077.13	3553.86	4410.47	4221.5	4691.07	5178.03	5222.98	6610.14	5417.75
FAF1	0	0	0	592.939	435.316	528.081	0	0	0
DIMT1	753.39	524.166	566.914	1233.4	1140.91	930.798	530.568	477.212	491.489
COPS3	1138.78	1289.62	1259.21	1587.56	1615.85	1809.89	1938.92	2651.42	1331.27
C19orf53	27091.8	2968.61	924.492	44078.5	1301.57	0	751.063	34053.9	36061.9
COG5	844.589	854.1	1040.33	1023.28	1177.97	1114.69	1546.2	1543.33	1681.47
SCAF8	919.977	871.413	659.457	1135.85	1245.86	1370.87	1150.85	1185.69	1219.5
PPP6R1	597.581	1273.83	937.132	695.076	296.542	944.638	1073.66	1254.06	1350.74
TRIM33	511.651	544.6	653.719	720.746	897.331	698.756	646.164	873.115	794.816
PHF8	3648.7	3273.2	3240.25	3602.03	3338.93	3159.36	2936.73	2253.88	2618.9
EXOC7	955.541	796.431	925.992	877.357	641.292	1264.62	755.291	3112.11	1017.15
ZC3H4	378.829	657.355	505.38	489.07	275.67	572.861	385.236	0	345.328
USP22	0	0	754.949	0	589.961	695.266	452.865	0	839.001
USP24	382.394	447.107	494.139	586.038	687.935	685.877	520.731	814	720.558
DICER1	0	0	0	0	0	0	401.075	408.875	189.081
SRRM2	2310.72	2411.94	2272.53	6540.76	6177.58	6621.55	2380.49	1990.53	2065.02
PA2G4	1279.58	1602.93	1779.91	1269.24	1463.56	1538.76	1331.44	1395.07	1557.23
BAIAP2	1278	378.508	364.738	523.059	0	527.902	1165.85	636.3	0
SMC3	951.311	948.607	1170.78	2049.47	2019.53	1957.72	1786.91	2039.14	1644.75
CHMP2B	1040.56	883.13	1962.08	16423	1275.72	1242.58	1453.27	1198.91	1666.65
RTRAF	2979.09	2861.17	3343.45	2808.61	3084.08	3126.7	3597.77	3258.01	3496.9
RUVBL2	5283.45	5167.17	5177.54	6310.15	5953.4	6043.85	8327.49	8768.71	8472.81
PIN4	31339.2	34907.8	32592.7	40571.6	41266.9	42778.1	49998.7	43874.8	44840.6
EIF3L	24439.2	24911.9	26701.6	6423.21	6875.39	6285	5398.8	5055.64	5400.7
RUVBL1	4168.46	3771.71	4531.75	4831.81	5317.06	4966.59	7014.56	7117.5	7590.32
NUDC	1127.68	1320.63	1485.12	1497.66	1302.81	1826.09	1830.34	1847.86	1593.93
BCS1L	0	0	336.719	751.419	303.361	0	0	0	0
FARSA	1635.64	1023.84	1130.73	2204.1	2126.71	2169.08	2570.44	2456.94	2753.74
ITM2B	0	0	0	0	80.9108	0	0	0	0
DRG1	6129.6	7161.17	6407.5	2426.22	2452.5	2533.32	2148.95	2166.54	2270.01
TRAPPC4	399.465	768.287	705.386	992.554	1406.73	1395.68	999.921	1316.46	1050.46
NCKAP1	1318.39	1357.93	998.346	4039.44	2305.7	1704.01	1766.96	2479.09	2148.5
STK38L	8312.85	8362.58	7553.06	7554.27	8211.25	7938.92	9936.05	9135.85	10781.2
EPB41L3	309.007	0	107.9	626.241	591.425	436.267	0	0	243.567
DIS3	0	0	0	1572.98	1871.53	1708.46	451.573	0	0
TRAPPC8	0	0	227.765	541.316	568.301	585.194	399.769	465.266	280.743
RCL1	495.754	495.472	0	0	837.315	816.656	0	0	0
GSTK1	0	0	0	0	651.137	935.003	0	415.438	662.321
MRPS28	0	422.784	387.917	802.783	932.753	834.729	532.699	0	457.513
DDX52	0	0	0	975.579	0	1244.15	0	0	0
MRPS17	0	678.35	709.877	1037.5	1031.79	1278.13	768.956	0	625.579
MRPS7	0	0	0	810.891	857.961	1092.85	772.738	0	412.868
TMA7	120794	149550	146489	187723	198890	208573	172540	215432	216778
POLDIP2	1418.67	1411.89	1286.05	2791.83	2473.19	2362.39	1213.39	1340.21	1269.03
AP3M1	1466.05	1816.49	1929.91	2418.85	2396.93	2697.73	2587.92	2339.83	2243.5
CARHSP1	835.354	741.755	865.825	1108.79	1401.28	1149.25	875.103	973.735	967.477
COG6	1295.4	1141.93	1173.2	1514.41	1407.68	1537.15	1826.19	1630.45	1770.38
THRAP3	27559.7	27260.7	33475.2	18532.9	19714	19852.6	19244.7	20490.7	20425.3
WBP11	594.11	0	1944.4	1069.54	781.08	905.372	1116.34	1773.5	1758.68
NOP58	1180.39	1576.28	1207.44	1991.15	1831.56	1971.91	1615.94	1891.19	1751.87
GIT1;GIT2	0	0	0	391.832	0	0	0	0	0
YARS2	0	0	0	0	0	578.202	492.667	0	0
ACOT9	1484.31	1952.01	1018.5	1000.97	918.38	816.414	871.656	812.589	656.005
AAR2	307.873	733.342	348.42	703.62	897.827	377.831	833.24	976.98	1084.67
NOSIP	993.808	1097.28	1258.87	314.116	724.679	1077.59	1620.2	1716.55	1605.63
DERA	0	0	270.061	0	904.362	637.129	720.983	726.076	1027.44
FCF1	0	0	0	371.215	375.179	394.294	0	336.847	0
LSM2	171.578	1011.18	950.999	10331.2	10000.3	10247.6	1156.75	1323.42	1146.97
SNX24	173.104	0	0	0	0	0	0	0	263.313
LUC7L2	32579	32296.5	34915.6	53165.7	54521.5	51003.6	48466.1	44633.2	44199.8
RBMX2	921.703	581.503	1464.83	2048.96	1705.45	2232.26	952.309	873.351	1254.57
MRPS2	0	974.366	0	2702.08	1992.26	1411.46	966.352	892.288	1047.39
UTP11	0	0	199.446	434.027	860.297	216.796	0	0	0
MOB4	0	0	594.566	588.814	721.639	897.316	0	0	0
RRP7A	0	0	0	120.774	0	0	0	0	0
SBDS	2450.4	2711.7	3386.04	3420.21	3111.39	3439.25	3242.68	3384.89	3641.89
TMED5	0	458.892	603.174	1035.39	722.777	0	0	496.451	886.472
SF3B6	795.381	903.412	671.213	897.533	1151.05	1157.55	1102.97	1024.62	933.376
RRP15	537.469	573.383	677.643	588.163	662.813	773.628	0	602.079	0
NOP16	671.322	790.949	334.179	940.62	801.559	943.996	669.784	696.53	551.055
CIAO2B	0	613.52	606.883	635.705	879.531	634.7	839.153	1092.71	650.013
MRPS16	0	931.822	1127.39	1467.46	1832.36	1778.98	0	1095.43	878.773
MRPS23	786.513	1002.62	826.916	1484.07	1304.59	1740.2	987.599	1240.56	933.76
HDGFL3	0	0	0	858.708	677.274	1057.26	0	935.148	0
PTRH2	0	0	0	483.428	769.528	506.043	0	0	463.795
STRAP	0	0	540.496	0	574.752	559.615	701.59	719.138	775.064
RTCB	3402.31	3754.93	4001.79	3660.56	3686.22	3591.55	4550.38	4047.95	4270.33
RABGAP1	0	0	0	559.69	501.506	361.964	0	328.861	146.768
DOP1B	0	0	0	762.162	0	726.808	157.333	409.388	2059
NOC2L	0	0	0	530.738	1008.4	843.128	0	771.15	376.821
RPL36	621.357	647.541	585.896	4460.65	4363.77	4085.97	0	890.981	745.794
FAM32A	4561.97	5541.65	5763.49	10121.1	10004.5	10438.5	8382.34	9153.27	8862.21
HBS1L	0	0	308.187	0	437.773	334.18	0	0	0
DMXL1	0	0	0	0	213.037	0	0	0	0
TLN1	0	3354.29	265.733	348.204	6924.97	767.978	2942.53	2609.75	3895.66
ZAN	0	0	0	0	0	0	0	0	1226.89
KIF3A	0	0	0	0	0	0	339.902	0	462.52
DCAF1	621.858	748.65	773.702	1290.89	1236.28	1045.68	865.963	885.217	948.194
TCAF1	0	0	0	0	0	0	677.284	829.203	778.914
USP15	793.792	1081.19	1053.17	835.021	955.236	834.993	1432.87	1057.36	1084.07
IRS2	500.874	0	0	0	0	0	0	0	0
HYOU1	0	0	0	0	0	1112.35	426.694	151.004	236.369
TELO2	1374.01	1569.57	1622.48	3126.86	3216.41	3356.51	3178.72	2822.82	3001.73
LAS1L	228.858	832.346	774.315	1471.91	1256.85	1775.27	1307.58	4014.99	1196.65
AFG3L2	0	0	0	0	0	224.051	0	0	0
LSM4	10031.5	9015.16	8683.47	19323.7	21015	22820.9	10370.2	11207.9	11204.8
PRRC2C	2529.69	2731.64	2984.05	2936.52	2994.26	3729.23	3222.78	3344.95	3471.53
RBM7	996.971	0	938.965	1030.53	943.972	1085.63	636.459	0	0
KCTD3	0	0	0	0	258.473	0	0	0	0
YTHDF2	0	0	453.644	1452.96	1585.81	1377.44	224.949	0	265.883
PAXBP1	2281.5	2076.29	2548.57	2328.75	2708.96	2177.14	2234.84	1833.14	2224.76
SUPT16H	0	0	0	0	321.642	0	780.138	678.676	684.027
TIMM8B	509.476	570.62	0	744.903	863.267	784.632	1233.99	1070.76	1257.88
UCHL5	441.918	728.577	883.333	439.247	932.961	984.154	968.184	872.411	871.872
CD2AP	2258.12	2038.17	2309.67	2791.68	2813.75	2637.6	2992.8	3361.51	3479.72
ATP6V1D	118.889	0	0	0	0	346.382	1171.54	347.828	0
TNPO3	0	295.17	446.338	482.224	298.023	323.328	886.156	667.897	640.414
TIMM13	1336.51	1946.35	1657.71	3602.2	3525.79	3920.26	3513.47	3989.53	3369.11
SRPRB	1043.11	922.862	971.716	1607	1408.42	1564.84	1020.34	1188.19	966.679
ORC6	1761.95	1721.37	1601.44	2049.16	2406.11	1873.98	2816.07	2467.84	2653.54
GTF3C5	534.151	0	242.521	668.361	0	381.434	755.69	0	491.997
GTF3C3	0	0	0	419.615	0	1185.05	0	588.941	818.098
TRAPPC1	764.673	546.49	0	868.096	1088.6	924.421	789.516	868.41	887.514
RBM8A	1134.57	1365.8	1013.04	0	955.797	1122.78	1076.26	975.824	912.176
TSSC4	698.721	0	844.662	0	988.573	1001.16	1004.06	0	0
ZNF706	14725.7	11792	12802.2	16422	16457	16334.2	16400.2	14052.8	15720.9
NUBP2	0	0	0	1137.08	1161.44	1030.1	1297.56	1169.76	1103.18
MRFAP1	0	0	0	0	171.461	122.515	0	0	0
PUS1	0	0	0	213.242	0	0	392.91	0	0
LRRFIP2	0	0	0	419.567	286.641	0	0	0	0
PSAT1	160.752	547.597	546.294	0	0	0	559.041	310.06	647.018
NPTN	0	0	0	688.295	0	0	0	0	594.072
SPIN1	61423	60815.7	62805.7	2490.41	2193.72	63246.6	57628.1	1626.28	51117.6
ALG6	194.91	0	0	422.201	560.436	652.437	256.598	0	0
ALG5	0	0	0	0	2299.87	1460.21	0	0	0
MRPS18B	0	0	0	466.056	0	407.237	0	0	0
COPG1	2383.45	2771.61	2639.33	3667.3	3476.16	3222.31	2515.72	2494.11	2960.54
CFAP20	1683.86	1735.26	1663.45	1957.67	2741.41	2607.36	2413.16	2770.37	2667.79
TACC3	1213.29	1779.7	1159.55	1381.58	1425.69	1549.58	1655.96	1523.88	1555.5
ARFGEF1	0	0	0	311.332	163.222	0	564.017	507.762	0
MAD1L1	0	0	0	547.765	662.004	413.658	0	833.224	735.228
BZW2	1576.13	1343.81	1377.42	1166.51	1280.32	1341.78	1330.61	1700.99	1050.64
COMMD10	222.788	312.115	0	576.405	640.29	525.501	551.105	549.164	548.298
DYNC1LI1	775.705	585.984	676.482	882.015	1408.24	652.17	901.649	999.303	813.656
IKBKG	1170.28	1135.56	1150.34	1806.91	1992.62	1872.05	1643.53	1570.62	1676.29
IGF2BP2	807.136	592.964	651.747	0	305.402	0	0	0	0
DDX49	1217.32	1232.43	1823.9	1760.54	2810.1	2199.68	1766.29	2415.41	2006.14
WASF2	5590.67	639.273	692.316	1156.8	1106.57	1071.17	1215.3	1504.87	952.026
IVNS1ABP	17752.5	19184.4	21506.4	11034.3	13525.8	12621.5	19237.2	15720.8	16173.2
SEC23IP	243.728	0	0	1334.34	1310.54	567.549	1145.13	1502.71	1530.21
