Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
ATP5F1C	4	1	2	2	2	1	2	4	2	2	4	0	2	3	3	2	1	1	3	1	2	2	0	0
ATP6V1E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CPOX	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
RPL4	7	9	13	14	17	13	9	12	10	18	14	20	13	11	12	12	15	11	11	10	11	17	19	17
LONP1	2	0	0	2	0	0	1	2	3	0	1	0	0	0	2	2	4	0	0	0	0	0	0	1
PPP1CC	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SERPINB5	8	6	7	9	9	8	2	6	6	8	14	10	7	5	7	8	11	11	9	3	9	13	12	12
POLR2I	0	0	2	0	3	1	0	2	2	2	4	1	0	1	2	2	5	0	0	0	0	2	1	2
GPX4	1	1	1	2	2	0	0	1	3	0	1	1	3	2	3	1	3	2	2	2	2	4	1	0
SRP14	7	6	6	11	13	5	8	10	9	11	13	16	10	6	8	9	9	12	12	5	2	11	10	10
NUP62	8	5	10	1	1	0	6	6	13	0	0	0	7	9	14	6	8	4	0	1	3	0	0	0
HPCAL1	2	1	1	1	0	0	1	0	2	1	2	1	2	1	3	0	2	0	1	0	1	1	1	0
ZEB1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
TAGLN2	56	62	63	16	20	17	32	35	44	10	12	14	37	42	48	31	44	29	29	31	25	10	11	15
SNCA	10	9	11	3	6	5	11	12	16	0	0	0	6	6	11	5	11	8	7	8	4	0	0	0
ETFB	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBMX	2	3	3	7	4	4	3	4	3	4	4	4	3	4	4	4	5	3	4	3	3	3	3	4
BRCA1	10	16	14	5	6	5	42	36	34	0	0	0	11	18	12	60	67	56	22	19	17	3	4	3
COIL	2	3	0	2	2	0	4	17	19	0	0	0	1	0	1	8	10	10	8	10	9	1	5	1
GGCX	0	0	0	0	0	0	0	2	1	0	0	0	1	2	2	1	3	0	0	0	0	0	0	0
ATP6V1A	22	24	22	10	10	8	21	17	19	7	10	5	24	19	19	19	23	16	11	6	10	3	6	7
HSPA9	44	48	57	59	61	48	27	46	53	64	65	67	42	41	44	48	44	44	38	47	45	60	61	52
EIF4A3	7	3	3	2	1	0	2	5	5	2	0	0	3	1	4	2	2	5	1	3	3	0	1	0
RPS19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RPL3	11	13	12	9	12	10	13	18	17	7	9	12	16	20	27	13	21	8	9	8	7	11	10	9
FEN1	1	1	1	3	2	0	2	3	3	1	2	2	0	4	2	3	7	2	0	1	1	5	1	2
CUX1	1	1	1	0	0	0	42	35	38	0	1	0	0	1	2	16	32	19	1	0	1	0	0	0
CAP2	13	15	18	0	0	0	0	2	4	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0
IL6ST	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TXLNA	2	2	4	2	2	2	0	2	1	0	8	1	2	2	2	1	2	1	0	0	1	1	0	1
CCT6A	27	22	33	13	17	8	23	19	17	15	9	11	17	19	21	10	15	10	8	9	8	12	13	8
NNMT	3	5	5	1	0	0	4	3	5	0	0	0	3	4	3	4	3	2	0	0	0	0	0	0
PBX1	0	0	1	1	1	1	3	2	2	2	0	0	1	0	1	3	4	4	1	0	1	0	0	1
RPL13A	5	4	4	8	6	6	4	7	4	6	5	5	5	5	3	7	5	7	4	4	4	4	5	3
ARL1	4	7	3	0	1	0	1	5	3	0	1	2	6	4	4	5	2	3	5	2	2	0	0	1
MLH1	2	2	9	0	0	0	13	22	21	0	0	0	5	4	12	33	40	22	0	0	2	0	0	0
STAT3	71	74	71	27	33	27	75	85	83	13	12	12	85	62	88	58	60	51	37	35	41	14	16	20
USP8	6	6	7	0	0	0	7	5	3	0	0	0	10	5	3	0	0	0	1	4	3	0	0	0
PEX19	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MDH2	1	0	1	0	1	2	0	0	0	0	0	2	1	1	1	0	0	0	1	0	0	0	0	0
RFC5	0	1	0	0	0	0	0	5	4	0	1	1	1	1	0	0	3	1	1	0	1	0	0	0
HADHA	2	0	1	5	4	3	8	5	3	10	11	10	3	3	1	5	4	3	0	0	1	10	9	12
EIF2S3	5	8	6	3	5	5	10	6	9	1	2	2	9	12	10	16	9	14	5	6	7	1	0	3
ETV3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ETV6	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	6	2	3	0	0	0	0	0	0
MNDA	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BUD31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
NAA10	0	0	0	0	1	0	2	0	2	1	1	0	1	1	2	3	4	1	0	0	0	1	0	0
KDM5C	1	0	0	0	0	0	5	3	6	0	0	0	6	2	1	4	13	5	1	0	0	0	0	0
PPP1R2	9	8	6	0	0	0	6	7	9	0	0	0	5	5	5	7	4	2	1	1	4	0	0	0
CSK	3	2	3	0	0	0	0	1	1	0	0	0	2	1	6	0	0	0	0	0	2	0	0	0
GARS1	0	1	2	0	0	0	0	1	3	3	3	4	2	1	1	0	0	0	0	0	0	0	0	1
IARS1	9	16	20	2	3	1	20	23	25	0	1	4	23	31	31	12	15	7	8	4	6	1	0	2
EIF1	0	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1
PRKCI	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPO	17	21	21	10	13	7	58	54	68	4	4	2	10	16	13	223	249	206	15	8	15	12	16	9
TMPO	8	6	5	2	2	0	10	11	14	3	0	6	16	18	9	61	97	54	3	1	1	3	2	3
STAT1	15	21	21	3	2	1	21	25	17	0	1	0	22	21	30	21	23	17	9	4	10	1	1	1
STAT5A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTREX	0	0	0	1	1	0	0	8	9	0	0	0	0	2	0	3	4	2	0	0	0	0	0	0
AKR1C3	4	6	8	15	13	7	1	5	7	17	19	12	5	3	7	10	9	6	7	8	11	14	18	17
PIK3CA	3	4	2	0	0	0	5	3	1	0	0	0	3	1	7	0	0	0	1	0	1	0	0	0
MTOR	7	11	13	0	0	0	13	15	19	0	0	0	15	20	23	0	0	1	3	0	5	0	0	0
PI4KA	1	0	2	0	0	0	5	4	3	0	0	0	4	4	7	0	0	0	1	0	0	0	0	0
HAL	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
EPS15	18	16	19	1	1	1	24	19	23	1	1	0	10	10	15	0	0	0	1	2	2	0	0	0
RPS27	9	6	7	11	8	8	6	6	6	10	10	6	8	9	8	7	8	8	9	8	12	7	10	9
ABL2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELZ	7	9	8	0	0	1	14	13	12	0	0	0	7	13	15	0	0	0	1	2	0	0	0	2
NCAPD3	0	0	1	0	0	0	6	3	3	0	0	0	6	6	7	2	2	1	0	0	0	0	0	0
LRPPRC	3	1	6	4	2	4	0	7	8	2	1	2	13	14	16	9	7	4	1	1	2	1	1	1
ACAA2	7	0	0	0	1	0	6	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
CDKN2A	0	0	0	5	1	0	0	0	0	3	3	2	1	0	1	1	1	0	0	0	1	0	6	3
HTT	19	24	22	0	0	0	15	9	14	0	0	0	16	22	18	1	1	0	4	1	2	1	0	0
ECE1	4	2	5	2	0	1	17	7	16	0	0	0	2	1	2	1	8	3	0	0	0	0	0	0
SLC1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MCAM	10	2	7	7	13	13	13	13	14	0	0	0	2	2	2	6	4	4	1	1	0	1	0	1
MATR3	12	8	8	8	3	2	20	24	26	5	6	4	6	11	6	12	20	17	9	8	6	3	4	4
MSH2	0	0	0	0	0	0	2	0	2	0	0	0	4	7	4	11	11	13	0	0	0	0	0	0
GPD2	9	9	8	11	10	7	3	6	6	11	17	14	10	7	2	9	6	7	3	4	4	6	14	8
SSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAGEA1	3	0	2	0	0	0	1	7	6	0	0	0	2	3	5	0	0	0	0	0	1	0	0	0
PTPN9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RANBP1	2	2	3	1	1	2	1	1	1	0	0	0	3	2	2	0	0	0	1	1	1	0	0	0
NAMPT	0	0	4	0	0	0	2	0	2	0	0	0	1	2	5	0	2	0	0	0	0	0	0	0
PSMC4	1	1	4	0	0	0	2	1	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
TSFM	1	2	2	2	3	2	1	4	2	4	8	5	1	2	1	3	1	2	3	3	4	4	3	5
VDAC2	15	14	15	14	11	13	12	15	17	6	10	10	15	18	17	17	15	15	10	16	18	9	8	11
CBX5	2	2	4	1	1	1	2	5	5	1	0	1	2	2	2	6	4	4	1	2	1	3	1	1
USP5	16	17	25	23	18	16	21	25	29	26	37	26	13	19	21	22	24	24	12	10	14	19	19	17
MKI67	69	61	88	29	41	36	238	237	246	5	3	4	31	30	42	218	221	204	103	116	103	29	28	32
PHKA2	0	1	2	0	0	0	2	3	3	0	0	0	1	0	3	0	1	1	0	0	0	0	0	0
PHKA1	0	3	1	0	0	0	1	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
RANGAP1	23	26	35	17	13	15	19	36	31	4	5	2	28	16	25	11	5	10	13	14	14	1	5	2
RECQL	3	3	3	3	4	0	12	10	15	2	3	3	4	4	5	12	17	12	2	0	3	5	2	5
NOP2	1	2	2	0	1	0	10	5	7	0	0	0	2	2	5	3	5	4	2	8	0	0	0	1
ATRX	0	0	1	0	0	0	26	23	21	0	0	0	1	0	1	28	28	30	0	1	0	0	0	0
CRKL	10	14	12	23	24	21	15	13	14	33	35	24	13	14	9	20	15	19	13	12	18	24	23	31
BAG6	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NSF	3	2	5	0	0	0	0	2	2	0	0	0	4	6	4	0	1	0	1	3	0	0	0	0
BRCC3	8	8	10	0	1	0	12	18	20	0	0	0	10	13	14	6	8	6	12	5	6	0	0	0
RPL27A	3	4	1	4	4	3	2	1	2	6	5	5	2	2	2	4	5	4	5	5	2	6	4	5
RPL5	6	6	5	10	7	10	5	8	11	7	8	8	7	15	11	11	13	9	8	7	5	9	8	10
RPL21	9	6	11	4	7	7	4	10	12	6	4	7	14	14	8	8	13	11	7	7	5	5	6	7
RPL28	6	5	7	4	3	1	2	7	5	5	1	3	4	5	5	5	4	7	8	2	5	3	5	1
RPS9	11	8	14	8	6	7	8	15	11	5	4	10	10	14	8	8	10	10	8	10	8	7	6	8
RPS5	1	2	4	0	1	0	2	5	4	0	0	1	0	3	5	1	4	2	0	0	0	0	0	0
RPS10	0	0	0	0	0	0	2	1	4	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0
MAP1B	342	358	384	193	183	223	421	432	423	23	17	23	328	345	372	83	99	88	393	418	385	92	79	96
GNPDA1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEDD4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YAP1	25	24	24	2	7	6	48	35	51	0	0	0	31	27	36	24	35	22	9	13	12	3	1	1
UTRN	25	34	33	2	3	4	24	26	27	0	0	0	9	11	9	1	0	1	0	0	0	0	0	0
IQGAP1	100	104	105	23	30	14	45	43	60	5	6	3	42	37	47	20	28	23	29	24	28	6	1	9
STT3A	0	0	1	0	0	0	2	1	2	0	0	0	3	4	2	0	2	1	0	0	1	0	0	0
PLA2G4A	6	5	9	0	0	0	7	7	4	0	0	0	5	8	6	2	2	3	1	3	1	0	0	0
RAP1GAP	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPZA2	2	2	3	3	5	2	1	3	2	2	3	2	4	7	6	4	5	4	1	1	2	3	1	3
CAPZB	30	25	26	41	36	30	15	29	24	56	54	40	28	24	23	21	22	21	24	23	27	39	36	31
QARS1	11	11	15	7	6	2	11	11	13	4	5	3	11	15	14	3	6	3	6	3	5	4	4	6
RPL29	3	3	6	5	2	2	2	6	1	2	1	3	1	2	3	4	3	3	2	3	2	3	3	3
LGALS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	3	0
ATP5PO	1	2	1	6	6	5	0	1	2	6	10	8	1	2	0	4	4	0	3	2	3	6	4	4
LIMS1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PREP	2	1	0	1	2	1	0	0	2	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0
ME1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
IREB2	1	1	2	0	0	0	2	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0
RFX5	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ARCN1	7	12	7	2	3	2	11	10	8	1	0	3	7	16	9	7	9	6	1	4	6	1	0	3
PPP3CC	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GCLM	2	6	2	0	1	2	1	1	1	1	2	1	2	2	1	2	3	3	4	2	2	0	0	2
NRIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	3	0	0	0	0	0	0
TRAPPC10	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
PRRC2A	15	20	28	5	5	5	44	44	37	0	0	0	15	26	29	1	3	1	79	102	85	0	2	0
CCT5	21	28	27	22	20	16	19	26	24	24	23	17	17	20	27	11	18	10	14	15	13	20	13	25
PTDSS1	1	1	1	3	0	1	2	3	1	0	0	0	1	2	2	3	6	5	1	2	1	0	0	0
NES	22	25	26	1	0	1	32	33	43	0	0	0	80	82	78	0	0	0	6	1	3	0	0	0
CSNK1A1	3	2	1	0	0	0	1	1	2	0	0	0	4	7	6	3	1	1	1	0	0	0	0	0
CSNK1D	0	0	0	0	1	0	0	0	1	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0
IDH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PITPNB	0	0	0	2	2	0	0	0	1	9	11	2	0	0	1	0	0	0	0	0	0	1	5	3
POLD2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0
PXN	18	19	15	3	4	2	19	11	11	1	1	0	12	6	16	1	0	0	5	1	5	3	0	0
CAMLG	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	7	2	0	0	0	0	0	0
ALDH9A1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0
RPL34	1	1	1	0	0	0	1	1	1	0	0	0	2	2	1	2	2	1	0	1	0	0	0	0
LMAN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0
NASP	4	4	3	7	9	4	13	20	25	6	7	8	3	2	7	17	27	17	2	6	3	11	9	8
FASN	160	166	152	75	72	88	186	176	175	75	81	67	154	167	189	72	78	69	101	93	97	63	60	61
CCT3	21	14	19	17	18	7	19	12	16	12	25	13	15	13	20	18	17	13	12	10	11	16	11	12
TUFM	40	22	21	27	18	18	38	33	23	41	28	30	30	30	28	33	27	19	23	18	17	23	28	28
ALDH7A1	0	1	0	0	0	0	0	1	0	1	1	1	2	0	0	0	1	0	0	0	0	0	0	0
CENPF	16	9	17	33	44	29	71	78	80	0	0	0	25	11	22	73	77	71	32	41	25	0	0	0
SRP9	1	1	1	1	2	2	2	1	1	1	4	2	1	2	1	2	1	1	2	1	2	3	2	1
UBE2A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
PCYT1A	0	0	0	0	0	0	3	2	2	0	1	1	0	0	0	14	14	10	0	0	0	0	0	0
AARS1	2	4	4	2	0	0	1	1	5	0	0	0	1	0	3	0	0	1	1	1	0	0	0	0
CARS1	3	1	5	0	0	0	5	3	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SARS1	3	3	1	1	1	0	5	5	7	0	0	3	4	2	5	0	0	0	1	3	1	0	0	0
PRIM2	2	1	2	0	0	0	9	13	9	0	0	0	1	1	2	11	10	8	0	0	0	0	0	0
CASP4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
PSMB2	1	1	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
MCM2	1	1	0	0	2	0	3	1	4	0	0	0	3	4	3	6	11	9	0	0	0	0	0	0
ACADVL	0	0	0	0	0	0	2	1	0	3	1	3	0	0	0	1	1	0	0	0	0	1	0	1
YLPM1	2	0	1	0	0	0	36	32	39	0	0	0	1	3	3	9	15	4	3	2	1	0	0	0
ACOT2	5	3	3	0	0	0	0	1	4	0	0	0	11	13	14	0	1	0	2	3	2	2	2	2
RBM25	1	2	2	0	0	0	26	20	28	0	0	0	0	0	1	10	13	13	2	0	1	0	0	0
NUMB	2	3	1	3	3	3	2	7	4	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0
CLK2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	3	0	0	0	0	0	0
EIF2B2	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0
HINT1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP153	10	14	16	2	0	0	65	58	61	0	0	1	13	10	11	194	209	167	7	4	3	8	4	4
RANBP2	218	218	213	80	92	94	325	292	317	6	6	16	310	313	302	96	122	105	124	129	112	38	41	48
TSC2	8	3	8	0	0	0	9	9	17	0	0	0	10	10	18	0	0	0	1	1	1	0	0	0
GSK3B	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0
TAF6	0	0	0	0	0	0	7	5	5	0	0	0	0	0	0	4	6	2	0	0	0	0	0	0
NT5C2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CAMP	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMPS	5	2	5	3	5	3	6	8	12	10	11	7	3	4	5	12	12	8	1	2	3	4	9	9
LIG3	0	0	0	0	0	0	2	2	5	0	0	0	0	0	0	4	2	3	0	0	0	0	0	0
LIG4	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
MRE11	26	26	22	15	14	16	34	30	33	0	0	0	28	27	31	14	18	23	18	21	25	5	2	4
GDI2	4	2	2	1	3	0	0	1	3	0	0	3	3	1	1	3	3	1	2	0	2	1	4	3
EMD	8	6	9	2	3	4	18	17	18	1	0	3	13	11	10	99	106	107	6	3	2	2	0	1
CPT1A	2	3	0	0	1	0	0	3	5	0	0	1	4	4	3	2	2	0	0	1	0	0	0	0
SERPINH1	37	32	35	32	29	28	30	34	50	25	29	24	46	39	45	38	51	32	29	31	27	25	25	29
ST13	4	3	5	5	5	3	2	4	1	13	9	9	2	3	5	3	2	3	2	5	5	11	10	7
PEX5	14	17	20	0	1	2	21	27	24	0	0	0	38	30	37	0	0	0	3	5	8	1	0	0
VASP	13	14	13	4	0	0	1	2	5	2	1	0	4	4	6	3	1	1	1	0	1	0	0	0
DNM2	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
METAP2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUDT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK7	1	0	1	0	0	0	2	1	4	0	0	0	0	0	1	4	3	1	0	0	0	0	0	0
HLCS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KNTC1	1	0	1	0	0	1	5	2	4	0	0	0	5	7	13	0	0	0	0	0	0	0	0	0
LRBA	9	12	9	3	1	2	8	12	13	1	0	1	15	14	18	0	1	1	5	4	4	0	0	0
RPL14	1	2	2	3	2	2	3	5	2	2	5	6	2	3	2	4	3	1	1	1	1	1	1	1
CCT8	218	220	217	49	48	53	151	137	133	28	47	38	127	129	120	59	68	60	66	67	56	52	45	51
CCT4	11	9	16	12	12	7	9	9	8	10	10	12	12	11	12	9	13	8	10	9	7	9	12	14
ANXA11	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0
PAPOLA	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0	2	6	5	0	0	0	0	0	0
FXR1	3	5	3	1	1	1	4	4	10	1	2	1	4	6	7	1	3	2	6	3	2	3	2	3
FXR2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5C	1	0	2	1	1	1	0	0	1	3	5	1	2	1	3	0	0	1	0	1	0	3	0	2
RAB7A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	1	0	0	0	0	0	0
RAB13	1	0	1	0	3	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1
RAB27A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DAP3	0	1	0	1	2	1	0	0	2	7	8	1	1	0	0	0	1	0	0	0	0	4	4	5
DUSP3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMARCA2	1	1	1	0	0	0	4	6	9	0	0	0	0	4	5	10	4	5	1	1	1	0	0	0
SMARCA4	16	11	9	0	0	0	20	19	22	0	0	0	5	6	11	13	17	22	2	1	0	0	0	0
SSR4	4	4	4	6	4	5	1	6	2	4	7	5	2	4	4	2	4	3	5	3	2	4	7	6
BCAP31	1	0	1	0	0	0	2	4	5	0	0	0	0	0	2	3	1	2	0	0	0	0	0	0
TPMT	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
BRCA2	5	5	3	2	0	1	27	16	27	0	0	1	4	2	7	31	46	27	9	9	5	0	0	1
MECP2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
HCFC1	12	10	11	10	10	5	73	67	55	1	2	3	9	10	12	55	50	48	19	16	25	13	7	16
IRAK1	1	1	2	0	0	0	1	3	3	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0
ALDH3A2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	0	0	0	0	0	0
HSD17B4	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAT5B	2	0	0	0	0	0	1	4	4	0	2	0	4	1	5	1	1	0	0	0	0	0	0	2
USP11	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPS6KA3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AFF1	0	0	0	0	0	0	8	9	7	0	0	0	0	0	0	4	4	3	1	0	0	0	0	0
HDGF	2	4	4	9	5	5	10	10	13	7	11	7	4	1	7	20	18	16	5	4	5	8	8	9
MNAT1	0	0	0	0	0	0	5	7	3	0	0	0	0	0	0	3	7	7	0	0	0	0	0	0
UBE2E1	1	0	0	1	0	0	0	1	0	1	1	3	1	1	0	5	4	1	0	0	0	1	1	1
NDUFA8	1	1	1	0	0	0	2	0	1	0	0	0	2	2	2	0	1	0	0	1	0	0	0	0
HNRNPA3	6	7	8	9	10	5	11	15	15	11	21	11	7	6	8	17	17	20	10	6	12	13	13	16
PGD	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPM	36	34	38	24	20	11	59	62	76	21	21	17	40	47	36	89	97	82	32	41	40	30	20	27
KPNA2	7	6	9	0	0	0	2	7	12	0	0	0	8	6	9	18	14	8	1	2	3	0	0	0
KPNA1	0	0	1	0	0	0	1	5	4	0	1	0	1	3	2	8	8	7	0	0	0	0	0	0
NCBP2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
POLR2H	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ARHGDIA	0	0	1	0	0	0	2	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AGFG1	38	38	36	18	15	14	42	38	38	10	4	2	45	43	39	30	34	22	27	23	25	7	8	10
HNRNPF	18	17	14	12	17	8	28	32	31	18	15	17	15	19	27	64	74	42	13	13	11	14	9	17
STAT2	7	9	13	0	0	1	10	10	8	0	0	0	16	14	18	0	0	0	9	2	3	0	0	0
GTF2A1	0	0	0	0	0	0	1	1	2	0	0	0	1	1	1	1	5	1	0	0	0	0	0	0
MSH6	0	0	1	0	0	0	20	11	17	0	0	0	8	12	8	18	19	18	1	0	0	0	0	0
KIF11	24	29	33	5	5	4	21	24	27	0	0	0	25	24	28	2	0	0	29	27	23	0	0	1
VAV2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0
RBM5	0	0	0	0	0	1	3	8	7	1	1	0	0	0	0	14	26	21	0	0	2	0	0	1
HK2	1	1	0	2	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1
THOP1	1	0	0	1	1	0	0	1	1	4	2	4	0	0	0	1	0	0	0	0	0	2	3	3
AKR1C2	0	3	2	10	5	3	0	5	4	9	14	5	3	3	1	5	7	3	1	2	5	8	8	8
CAPZA1	2	1	5	0	1	0	1	2	1	0	0	0	0	0	2	4	1	3	0	0	0	0	2	0
CRIP2	8	15	12	0	0	0	5	3	6	0	0	0	6	3	4	1	4	1	0	0	0	0	0	0
NUP98	26	27	27	6	8	10	52	44	41	0	1	2	35	42	40	113	119	99	13	14	24	0	2	0
BLVRA	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	5	4	1	0	0	0	0	1	0
SLC25A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
PPP5C	0	0	0	0	0	0	0	0	1	1	8	1	0	0	0	0	2	0	0	0	0	0	0	1
PLK1	11	8	7	2	0	1	7	5	8	0	0	0	14	13	13	10	14	9	16	23	15	0	0	0
DAPK1	19	26	19	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARFIP2	3	5	2	0	0	0	5	5	2	0	0	0	4	6	4	0	2	2	0	0	0	0	0	0
ARFIP1	2	2	2	0	0	0	4	4	2	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0
