Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
LMNA	Q5SXM2	SNAPC4	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q5T0F9	CC2D1B	0|1|0	1	0.33	3	0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q5T9A4	ATAD3B	0|1|0	1	0.33	3	0|0|0|3|2|1|1|0|1	0.00	0.00	0.00	0.00	0.00	-4.74	0.38	0.75	
LMNA	Q5THJ4	VPS13D	0|1|0	1	0.33	3	5|1|4|0|0|1|0|1|0	0.00	0.00	0.00	0.00	0.00	-6.13	0.25	0.75	
LMNA	Q5VSL9	STRIP1	0|1|1	2	0.67	3	4|4|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.08	0.50	0.75	
LMNA	Q5VW36	FOCAD	0|1|1	2	0.67	3	1|3|3|1|2|0|1|0|1	0.00	0.00	0.00	0.00	0.00	-6.42	0.50	0.75	
LMNA	Q5VZK9	CARMIL1	0|3|1	4	1.33	3	12|9|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-13.05	0.43	0.75	
LMNA	Q5XUX1	FBXW9	0|3|0	3	1.00	3	0|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	-1.89	10.00	0.32	
LMNA	Q641Q2	WASHC2A	0|1|4	5	1.67	3	89|75|67|0|1|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-113.50	0.06	0.75	
LMNA	Q68DA7	FMN1	0|1|0	1	0.33	3	0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q69YN2	CWF19L1	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q6DD88	ATL3	0|1|0	1	0.33	3	0|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q6IQ49	SDE2	0|1|1	2	0.67	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	6.67	0.75	
LMNA	Q6NSZ9	ZSCAN25	0|1|0	1	0.33	3	1|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.73	1.00	0.75	
LMNA	Q6P1N0	CC2D1A	0|1|0	1	0.33	3	9|5|12|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-12.41	0.12	0.75	
LMNA	Q6P3W7	SCYL2	0|1|0	1	0.33	3	5|5|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.05	0.21	0.75	
LMNA	Q6P3X3	TTC27	0|1|0	1	0.33	3	1|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q6P4R8	NFRKB	0|1|0	1	0.33	3	4|3|2|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.58	0.33	0.75	
LMNA	Q6PIJ6	FBXO38	0|1|0	1	0.33	3	0|1|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.72	0.60	0.75	
LMNA	Q6SJ93	FAM111B	0|1|0	1	0.33	3	0|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q6UWP8	SBSN	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q6VY07	PACS1	0|1|0	1	0.33	3	10|5|8|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-10.93	0.13	0.75	
LMNA	Q6ZRV2	FAM83H	0|2|0	2	0.67	3	4|6|5|0|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-7.53	0.40	0.63	
LMNA	Q6ZSR9		0|2|0	2	0.67	3	15|11|15|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.31	0.15	0.75	
LMNA	Q71RC2	LARP4	0|2|0	2	0.67	3	5|6|11|0|1|0|0|2|0	0.00	0.00	0.00	0.00	0.00	-12.04	0.24	0.75	
LMNA	Q7L273	KCTD9	0|1|0	1	0.33	3	1|1|1|0|1|1|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.53	0.60	0.75	
LMNA	Q7L2J0	MEPCE	0|7|1	8	2.67	3	3|3|4|0|0|0|0|0|0	0.28	0.83	0.28	0.83	0.28	-5.10	2.40	0.39	
LMNA	Q7L3B6	CDC37L1	0|2|0	2	0.67	3	7|5|5|0|0|0|0|0|0	0.00	0.01	0.00	0.01	0.00	-8.50	0.35	0.65	
LMNA	Q7L592	NDUFAF7	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q7L7V1	DHX32	0|1|0	1	0.33	3	0|0|3|2|10|2|0|0|3	0.00	0.00	0.00	0.00	0.00	-9.52	0.15	0.75	
LMNA	Q7Z2Z2	EFL1	0|2|0	2	0.67	3	0|0|3|0|0|0|0|0|0	0.22	0.65	0.22	0.65	0.22	-2.84	2.00	0.44	
LMNA	Q7Z353	HDX	0|3|0	3	1.00	3	0|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	-1.89	10.00	0.32	
LMNA	Q7Z3C6	ATG9A	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q7Z3U7	MON2	0|1|1	2	0.67	3	12|10|16|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.78	0.16	0.75	
LMNA	Q7Z417	NUFIP2	0|1|0	1	0.33	3	22|19|21|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-29.43	0.05	0.75	
LMNA	Q7Z6K5	ARPIN	0|1|0	1	0.33	3	2|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.13	0.75	0.75	
LMNA	Q7Z7G8	VPS13B	0|1|0	1	0.33	3	1|5|4|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-5.55	0.27	0.75	
LMNA	Q86SK9	SCD5	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q86U86	PBRM1	0|2|0	2	0.67	3	1|2|1|0|0|0|0|0|0	0.15	0.44	0.15	0.44	0.15	-3.13	1.50	0.48	
LMNA	Q8IUR6	CREBRF	0|1|1	2	0.67	3	1|0|0|1|2|1|2|4|1	0.00	0.00	0.00	0.00	0.00	-6.45	0.50	0.75	
LMNA	Q8IVD9	NUDCD3	0|7|0	7	2.33	3	1|3|4|0|0|0|0|0|0	0.29	0.88	0.29	0.88	0.29	-4.99	2.63	0.38	
LMNA	Q8IVH2	FOXP4	0|1|0	1	0.33	3	0|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q8IWA0	WDR75	0|4|1	5	1.67	3	3|2|5|0|0|0|0|0|0	0.16	0.49	0.16	0.49	0.16	-5.02	1.50	0.47	
LMNA	Q8IX18	DHX40	0|2|0	2	0.67	3	0|0|0|0|0|0|0|0|0	0.31	0.93	0.31	0.93	0.31	-1.89	6.67	0.35	
LMNA	Q8IXK0	PHC2	0|2|0	2	0.67	3	0|0|0|0|0|0|0|0|0	0.31	0.93	0.31	0.93	0.31	-1.89	6.67	0.35	
LMNA	Q8IXZ2	ZC3H3	0|2|0	2	0.67	3	2|1|4|0|0|0|0|0|0	0.09	0.28	0.09	0.28	0.09	-4.54	0.86	0.53	
LMNA	Q8IYL3	C1orf174	0|1|0	1	0.33	3	0|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q8IZL2	MAML2	0|1|0	1	0.33	3	1|0|0|0|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q8N122	RPTOR	0|1|0	1	0.33	3	6|6|7|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-9.54	0.15	0.75	
LMNA	Q8N1N4	KRT78	0|7|2	9	3.00	3	0|0|0|5|0|0|1|19|0	0.08	0.24	0.08	0.24	0.08	-11.62	1.08	0.54	
LMNA	Q8N4C6	NIN	0|2|1	3	1.00	3	1|1|2|0|0|0|0|1|1	0.09	0.28	0.09	0.28	0.09	-3.93	1.50	0.53	
LMNA	Q8N4C8	MINK1	0|3|0	3	1.00	3	27|22|32|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-38.49	0.11	0.75	
LMNA	Q8N5Y8	PARP16	0|2|1	3	1.00	3	0|0|0|0|0|0|0|0|0	0.31	0.93	0.31	0.93	0.31	-1.89	10.00	0.35	
LMNA	Q8N6H7	ARFGAP2	0|1|2	3	1.00	3	17|13|14|1|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-21.11	0.20	0.75	
LMNA	Q8N815	CNTD1	0|1|0	1	0.33	3	1|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q8N9R8	SCAI	0|1|0	1	0.33	3	0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q8N9T8	KRI1	0|1|0	1	0.33	3	1|0|3|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.24	0.75	0.75	
LMNA	Q8NB91	FANCB	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q8NC67	NETO2	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q8NDV7	TNRC6A	0|1|1	2	0.67	3	35|28|23|1|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-42.04	0.07	0.75	
LMNA	Q8NEY1	NAV1	0|1|1	2	0.67	3	43|46|49|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-66.50	0.04	0.75	
LMNA	Q8NEZ2	VPS37A	0|4|0	4	1.33	3	11|13|16|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-18.80	0.30	0.75	
LMNA	Q8TAF3	WDR48	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q8TDI0	CHD5	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q8TEU7	RAPGEF6	0|1|0	1	0.33	3	12|11|18|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.29	0.07	0.75	
LMNA	Q8TEY7	USP33	0|1|0	1	0.33	3	0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q8WUF5	PPP1R13L	0|1|1	2	0.67	3	49|38|43|2|1|1|1|0|1	0.00	0.00	0.00	0.00	0.00	-65.56	0.04	0.75	
LMNA	Q8WUU5	GATAD1	0|2|0	2	0.67	3	0|0|1|0|0|0|0|0|0	0.31	0.92	0.31	0.92	0.31	-1.93	6.00	0.36	
LMNA	Q8WVM7	STAG1	0|1|0	1	0.33	3	2|1|2|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.56	0.60	0.75	
LMNA	Q8WWI1	LMO7	0|2|1	3	1.00	3	63|64|50|0|0|0|1|1|1	0.00	0.00	0.00	0.00	0.00	-87.23	0.05	0.75	
LMNA	Q8WXG6	MADD	0|2|1	3	1.00	3	39|35|34|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-51.71	0.08	0.75	
LMNA	Q8WY91	THAP4	0|1|1	2	0.67	3	1|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	3.00	0.75	
LMNA	Q8WZA0	LZIC	0|4|0	4	1.33	3	2|3|1|0|0|0|0|0|0	0.24	0.73	0.24	0.73	0.24	-4.05	2.00	0.42	
LMNA	Q92522	H1-10	0|1|0	1	0.33	3	0|0|0|0|0|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.84	1.00	0.75	
LMNA	Q92538	GBF1	0|3|0	3	1.00	3	16|19|31|1|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-31.73	0.13	0.75	
LMNA	Q92667	AKAP1	0|2|0	2	0.67	3	8|14|13|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-16.57	0.17	0.75	
LMNA	Q92685	ALG3	0|1|0	1	0.33	3	0|1|2|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.76	1.00	0.75	
LMNA	Q92766	RREB1	0|2|0	2	0.67	3	1|1|4|0|0|0|0|0|0	0.12	0.36	0.12	0.36	0.12	-4.12	1.00	0.51	
LMNA	Q92783	STAM	0|1|0	1	0.33	3	5|6|5|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-8.56	0.18	0.75	
LMNA	Q92817	EVPL	0|1|0	1	0.33	3	7|4|13|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.35	0.12	0.75	
LMNA	Q92844	TANK	0|1|1	2	0.67	3	5|4|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-6.56	0.46	0.75	
LMNA	Q92879	CELF1	0|1|0	1	0.33	3	5|3|4|0|1|1|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.17	0.21	0.75	
LMNA	Q92994	BRF1	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q92997	DVL3	0|2|1	3	1.00	3	14|14|14|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-19.82	0.21	0.75	
LMNA	Q969V3	NCLN	0|3|2	5	1.67	3	2|4|6|0|0|0|0|0|0	0.09	0.20	0.09	0.20	0.09	-5.99	1.25	0.53	
LMNA	Q96B26	EXOSC8	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q96BD8	SKA1	0|1|1	2	0.67	3	2|1|3|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.05	1.00	0.75	
LMNA	Q96BU1	S100PBP	0|2|0	2	0.67	3	2|2|4|0|0|0|0|0|0	0.07	0.21	0.07	0.21	0.07	-4.96	0.75	0.55	
LMNA	Q96BY6	DOCK10	0|2|0	2	0.67	3	20|11|19|0|0|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-24.09	0.12	0.75	
LMNA	Q96BY7	ATG2B	0|2|0	2	0.67	3	9|18|11|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.75	0.16	0.75	
LMNA	Q96CB8	INTS12	0|1|0	1	0.33	3	2|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.76	1.00	0.75	
LMNA	Q96F63	CCDC97	0|2|1	3	1.00	3	1|3|2|0|0|0|0|0|0	0.11	0.32	0.11	0.32	0.11	-4.05	1.50	0.52	
LMNA	Q96GC9	VMP1	0|2|0	2	0.67	3	0|0|3|0|0|0|0|0|0	0.22	0.65	0.22	0.65	0.22	-2.84	2.00	0.44	
LMNA	Q96HR8	NAF1	0|1|1	2	0.67	3	0|1|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	3.00	0.75	
LMNA	Q96HY6	DDRGK1	0|5|1	6	2.00	3	1|0|1|0|0|0|0|0|0	0.33	1.00	0.33	1.00	0.33	-2.33	9.00	0.32	
LMNA	Q96J84	KIRREL1	0|2|2	4	1.33	3	2|2|2|0|0|0|0|0|0	0.20	0.30	0.20	0.30	0.20	-3.99	2.00	0.45	
LMNA	Q96K76	USP47	0|1|0	1	0.33	3	21|20|22|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-29.75	0.05	0.75	
LMNA	Q96KP4	CNDP2	0|2|0	2	0.67	3	2|1|1|0|0|1|0|0|0	0.12	0.36	0.12	0.36	0.12	-3.53	1.20	0.51	
LMNA	Q96ME7	ZNF512	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q96N46	TTC14	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q96NM4	TOX2	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q96PN7	TRERF1	0|2|0	2	0.67	3	1|0|1|0|0|0|0|0|0	0.24	0.73	0.24	0.73	0.24	-2.33	3.00	0.41	
LMNA	Q96QE3	ATAD5	0|7|1	8	2.67	3	3|4|3|0|0|0|0|0|0	0.28	0.83	0.28	0.83	0.28	-5.10	2.40	0.39	
LMNA	Q96RS6	NUDCD1	0|3|0	3	1.00	3	0|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	-1.89	10.00	0.32	
LMNA	Q96SU4	OSBPL9	0|1|2	3	1.00	3	1|7|2|0|0|0|0|0|0	0.05	0.16	0.05	0.16	0.05	-4.80	0.90	0.56	
LMNA	Q99460	PSMD1	0|2|0	2	0.67	3	4|5|3|2|1|1|0|0|2	0.00	0.00	0.00	0.00	0.00	-9.02	0.33	0.75	
LMNA	Q99536	VAT1	0|1|0	1	0.33	3	0|1|2|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.76	1.00	0.75	
LMNA	Q99567	NUP88	0|4|0	4	1.33	3	8|14|14|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-16.76	0.33	0.75	
LMNA	Q99747	NAPG	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q99798	ACO2	0|1|1	2	0.67	3	0|0|0|0|2|2|0|0|0	0.00	0.00	0.00	0.00	0.00	-3.20	1.50	0.75	
LMNA	Q99942	RNF5	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q9BQ39	DDX50	0|1|0	1	0.33	3	0|2|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.15	0.50	0.75	
LMNA	Q9BRJ6	C7orf50	0|2|0	2	0.67	3	1|1|2|0|0|0|0|0|0	0.15	0.44	0.15	0.44	0.15	-3.13	1.50	0.48	
LMNA	Q9BTA9	WAC	0|3|0	3	1.00	3	2|4|7|0|0|0|0|0|0	0.05	0.16	0.05	0.16	0.05	-6.45	0.69	0.56	
LMNA	Q9BWM7	SFXN3	0|1|2	3	1.00	3	0|1|1|0|0|0|0|0|0	0.24	0.73	0.24	0.73	0.24	-2.33	4.50	0.41	
LMNA	Q9BX69	CARD6	0|1|0	1	0.33	3	9|8|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.47	0.12	0.75	
LMNA	Q9BXB4	OSBPL11	0|1|0	1	0.33	3	5|3|9|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.44	0.18	0.75	
LMNA	Q9BXJ9	NAA15	0|1|0	1	0.33	3	0|1|4|0|0|1|0|0|0	0.00	0.00	0.00	0.00	0.00	-4.12	0.50	0.75	
LMNA	Q9BXS6	NUSAP1	0|2|0	2	0.67	3	0|0|0|0|0|0|0|0|0	0.31	0.93	0.31	0.93	0.31	-1.89	6.67	0.35	
LMNA	Q9BXW9	FANCD2	0|1|0	1	0.33	3	1|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q9BZJ0	CRNKL1	0|4|0	4	1.33	3	2|4|2|0|0|0|0|0|0	0.20	0.59	0.20	0.59	0.20	-4.96	1.50	0.45	
LMNA	Q9C0B7	TANGO6	0|7|0	7	2.33	3	2|1|3|0|0|0|0|0|0	0.32	0.96	0.32	0.96	0.32	-4.05	3.50	0.34	
LMNA	Q9H078	CLPB	0|1|0	1	0.33	3	0|0|0|1|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	-2.33	1.50	0.75	
LMNA	Q9H0W9	C11orf54	0|1|0	1	0.33	3	0|0|0|5|5|0|1|4|1	0.00	0.00	0.00	0.00	0.00	-8.13	0.19	0.75	
LMNA	Q9H269	VPS16	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q9H4A3	WNK1	0|1|0	1	0.33	3	25|22|24|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-33.78	0.04	0.75	
LMNA	Q9H5Q4	TFB2M	0|1|0	1	0.33	3	0|0|1|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.93	3.00	0.75	
LMNA	Q9H5Z1	DHX35	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q9H6R7	WDCP	0|1|0	1	0.33	3	4|7|4|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-7.50	0.20	0.75	
LMNA	Q9H6U6	BCAS3	0|2|0	2	0.67	3	9|8|8|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.97	0.24	0.75	
LMNA	Q9H792	PEAK1	0|1|0	1	0.33	3	57|51|55|0|0|0|2|1|0	0.00	0.00	0.00	0.00	0.00	-80.35	0.02	0.75	
LMNA	Q9H936	SLC25A22	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q9H967	WDR76	0|1|0	1	0.33	3	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-1.89	3.33	0.75	
LMNA	Q9H9B4	SFXN1	0|1|0	1	0.33	3	1|0|0|0|1|0|0|1|0	0.00	0.00	0.00	0.00	0.00	-2.73	1.00	0.75	
LMNA	Q9HAU0	PLEKHA5	0|1|0	1	0.33	3	43|47|40|0|0|0|0|0|1	0.00	0.00	0.00	0.00	0.00	-63.08	0.02	0.75	
LMNA	Q9HC38	GLOD4	0|2|0	2	0.67	3	1|2|0|4|5|5|4|5|2	0.00	0.00	0.00	0.00	0.00	-13.96	0.21	0.75	
LMNA	Q9HC52	CBX8	0|3|0	3	1.00	3	1|0|0|0|0|0|0|0|0	0.33	0.99	0.33	0.99	0.33	-1.93	9.00	0.33	
